DQN,PPO,A2C,A2C-MLP,A2C-SU
6.288555979,-135.7036597,-1281.919968,-514.0204021,-1062.399423
9.226371665,-135.5970188,-1264.897305,-513.2127172,-1076.059611
10.85641441,-136.579241,-1247.32337,-509.7861917,-1064.869871
10.57702734,-135.6731618,-1227.344601,-507.609302,-1058.915022
9.909977035,-135.2006433,-1210.164716,-504.8873123,-1057.274668
9.829581035,-133.8995393,-1183.103942,-502.6814685,-1041.768157
11.39975908,-133.9662054,-1165.570211,-498.4347217,-1037.017421
13.40422284,-134.0777109,-1153.093449,-498.2423223,-1017.030207
13.97223805,-135.780281,-1141.110329,-496.8368282,-998.478073
13.65851772,-136.2365593,-1140.595241,-494.0183079,-935.9738932
16.81042943,-134.3386866,-1139.886956,-489.1315448,-937.1878507
15.55840812,-133.8933938,-1126.550063,-483.5307877,-923.8961074
15.34690908,-134.0275177,-1118.194484,-478.7908874,-889.2551416
16.04665917,-134.072124,-1121.457273,-476.7053749,-891.3779926
16.4436977,-134.6003445,-1110.501698,-469.2090977,-838.2167663
15.36039317,-134.2402056,-1105.653578,-464.6518367,-843.7180913
15.10510813,-134.6648288,-1049.891789,-458.7053128,-841.4239539
17.63153188,-135.6925934,-1038.149536,-453.5106601,-842.2977378
19.13506899,-134.347622,-1034.351477,-449.9643117,-836.9414883
21.42447228,-133.0575271,-1022.01885,-447.0349304,-833.3439006
22.17679001,-134.0803534,-1010.177267,-444.8939936,-857.9998332
22.36032009,-133.7611171,-1001.479564,-440.1356215,-854.5776988
24.71459565,-134.3082392,-996.8865032,-433.0535446,-857.372581
26.34279327,-134.5051866,-987.4256274,-427.1974433,-864.2163316
26.34706284,-135.3443922,-979.6141956,-423.8070962,-874.0022337
26.51355258,-136.9522872,-967.9579734,-421.3909132,-882.5362573
28.14508709,-138.1934438,-956.9471721,-416.0654887,-883.4009311
29.56248737,-139.6258895,-950.2488211,-413.4530642,-887.7905346
29.76024726,-139.3587478,-937.0116778,-411.3176442,-887.2185574
30.16484023,-138.0494313,-924.9140071,-408.457779,-884.4165347
28.73181318,-141.0620289,-911.2212348,-406.5987349,-878.8127977
30.76821094,-141.1335254,-896.9935043,-402.900025,-882.5878215
30.9458122,-142.9085232,-883.6418476,-400.2509788,-890.129622
29.70021732,-141.9615888,-879.7090732,-397.7215295,-885.8072806
29.62068255,-142.9785185,-868.4826201,-394.8497564,-888.6454793
30.61390877,-144.7384302,-858.7921302,-393.365721,-882.3701997
31.0747403,-145.297157,-823.3366577,-390.4268577,-884.1250069
32.66978512,-146.0355394,-812.0484932,-388.2332604,-880.0219099
32.90631113,-145.3391577,-807.154598,-385.0850117,-877.07048
34.12102582,-147.8065895,-783.7563273,-383.3388686,-875.4323651
35.88129757,-151.3103318,-764.6866065,-380.9950651,-872.2838682
36.02914787,-155.1888375,-744.9976,-378.6308612,-869.8885476
35.92997237,-156.5941256,-723.1731192,-376.3007969,-870.3947285
35.87059908,-158.2371549,-708.5275266,-375.4808442,-863.69339
36.68002882,-158.5968264,-671.1680121,-373.8834048,-851.4480483
37.37018134,-157.226331,-648.4489907,-371.9329515,-845.9052475
37.73750095,-157.8420521,-633.0825463,-369.7634176,-844.1353759
40.11825596,-155.9489389,-612.7614566,-366.8164017,-839.5188416
39.27409423,-155.5320501,-598.9341693,-364.4679328,-828.9785912
42.03438257,-155.8857048,-574.6115445,-360.9698259,-828.3934276
43.06867415,-156.8129898,-565.6236678,-357.583379,-815.683355
42.91417047,-155.1917087,-561.8920958,-354.9525344,-805.1549628
45.08047663,-155.5959967,-547.111449,-352.1270527,-799.2933435
47.77344382,-155.2325716,-536.656634,-349.1625858,-794.6940028
46.78925889,-156.2462189,-528.5915862,-346.2519972,-793.0030639
46.88689012,-157.1486331,-519.9595785,-343.7264393,-787.5890908
48.6872749,-155.4265597,-506.5239774,-339.738605,-785.7961073
50.32167826,-153.8465275,-500.3943645,-335.9628287,-781.1353868
50.13214001,-153.5508979,-494.7463027,-331.986945,-774.0276858
51.77959422,-152.6187657,-487.1000488,-328.4387013,-769.4049282
52.0389006,-151.4492622,-481.1947695,-325.050006,-768.0738247
54.23911497,-148.72922,-477.1968705,-323.7043182,-764.6795462
52.55788184,-147.3142388,-475.7713196,-318.8318207,-761.134357
52.36947092,-144.9054294,-469.9189939,-316.0403608,-756.476275
49.70748542,-145.0348159,-468.3469422,-312.4719731,-752.7067422
50.72982118,-145.2227655,-464.2267357,-308.7719019,-744.5587782
51.27891029,-144.3516662,-459.1250975,-304.426802,-741.4379358
50.36636488,-145.5090229,-454.881474,-304.9223803,-738.078974
50.2346613,-145.486608,-450.3175692,-301.1162421,-733.1307717
50.36430832,-145.7427559,-445.6831733,-299.0677082,-726.1093256
51.54771848,-145.1517229,-439.8724783,-293.8915292,-720.1476009
50.16227045,-145.0318065,-438.6033412,-289.5109499,-708.3487222
52.56628525,-145.2448644,-436.3208118,-283.9711242,-708.0601654
52.31453476,-145.1087983,-430.3664623,-279.7128558,-707.9129111
54.05625591,-144.6604426,-424.4403162,-274.3189565,-704.1150686
55.93080516,-144.2508433,-421.6379584,-267.712647,-699.9789083
54.12832121,-144.7517602,-417.0072305,-263.5989549,-698.1091407
52.45911651,-144.6307635,-410.6336636,-261.2764823,-680.3330427
50.77848911,-144.6856177,-403.6457407,-258.146933,-673.6280195
52.39357799,-144.1604413,-399.5244413,-254.0384021,-668.246545
51.05512768,-143.635161,-394.6523082,-249.6692768,-656.6325014
51.83803523,-144.1394086,-389.0019122,-245.6869815,-650.1120783
52.66673283,-144.512915,-381.5063727,-242.3592666,-644.2409232
51.70328891,-146.6943881,-375.2352995,-241.8517499,-637.9304099
52.68384696,-147.7652874,-373.8007209,-236.6634624,-635.1887903
53.96209903,-148.1407371,-368.9223412,-233.7217926,-633.2959076
56.76149,-147.621788,-358.9867483,-232.3149841,-624.7759998
57.65175761,-148.7100855,-350.8990443,-226.4625988,-619.3966969
59.3564975,-148.7637723,-343.7681198,-219.9270839,-611.3075703
61.08074378,-148.8618893,-336.8172698,-212.8714868,-610.711681
60.59763242,-148.6268627,-330.4837693,-206.4265645,-611.2958702
61.15136431,-149.0396287,-324.7459949,-199.2643192,-611.8460912
63.0259382,-149.8523538,-317.8967404,-192.2899846,-615.7580191
65.39701055,-149.8672864,-312.6822436,-184.9241322,-609.7372826
67.13595571,-149.7611582,-307.8614894,-177.1951475,-602.843598
68.3739058,-149.5986174,-302.1281792,-170.9096558,-599.872971
67.33280264,-149.7006311,-296.142313,-163.8505463,-600.7014267
64.7116539,-150.4177749,-291.9065964,-159.1871668,-587.6341705
66.96952677,-152.2241471,-285.9796394,-155.1696839,-581.9832652
66.76436839,-153.2680177,-280.4467559,-152.2191036,-577.8851009
68.03218929,-153.9068392,-275.9887964,-149.9917282,-527.466437
67.86543198,-155.4064099,-272.472709,-147.7954559,-496.9442778
67.97004567,-155.0806638,-267.7317876,-147.3419612,-491.779407
67.98863865,-156.4798462,-263.2002348,-146.2817965,-489.7434747
70.72523241,-157.1828008,-258.9869712,-145.7756974,-487.5672463
72.99892132,-157.240337,-254.5788308,-145.5559081,-487.460803
73.1811354,-157.1700462,-250.0787295,-145.4933039,-486.5013642
73.54018166,-156.1541389,-246.1664551,-145.3969332,-488.0241635
76.00100565,-154.2574512,-242.934029,-145.7390598,-486.3524199
76.95993075,-153.8411334,-241.2497147,-146.2191197,-486.5371541
76.67051616,-153.4037798,-237.9444674,-147.1155074,-480.9612985
79.70325179,-153.7905419,-234.1443386,-148.7196205,-481.8016312
81.23745241,-154.2298737,-229.7432568,-150.509109,-473.8541368
82.0538588,-154.5790483,-225.6438503,-151.9658127,-461.5037599
83.95065082,-154.3416391,-221.882632,-152.9839078,-459.0719919
84.45577318,-154.7120651,-219.7726587,-154.099325,-443.1628038
86.58492184,-154.8521722,-217.2562527,-155.9657455,-439.3666908
85.67349192,-155.4251765,-213.1707976,-157.8093506,-435.6553602
85.13079813,-157.2685844,-210.5029338,-159.942439,-433.2891535
84.45363713,-157.0737238,-206.4041071,-162.2203651,-430.2067708
83.36373752,-155.6137266,-203.4265634,-163.6252086,-400.726211
85.27970855,-155.5568465,-201.5670373,-164.5315245,-396.1566947
84.14936493,-156.8008273,-197.0332538,-166.1200714,-392.345554
84.64547607,-158.6043143,-191.7119565,-166.2882755,-378.6353405
85.41514976,-159.2210472,-187.6732781,-166.7417191,-362.7231287
86.53221424,-160.5732674,-184.1056913,-167.8761945,-347.6111496
87.01021715,-161.8215878,-180.2715143,-167.5743879,-342.6705071
85.32878031,-161.9753574,-177.8893268,-167.9986538,-337.6149214
87.81640346,-163.228464,-173.8070464,-168.4044471,-330.0453227
87.8070604,-164.6987401,-169.0013734,-167.2556741,-330.6056135
90.23654311,-165.3060653,-166.1684731,-167.1853417,-325.3605633
90.31373399,-165.8151008,-162.597931,-167.0207803,-320.8376105
91.660279,-165.3600375,-159.1729036,-167.0012902,-312.2689305
93.8254975,-167.0865902,-156.8478411,-166.8437285,-308.0685794
93.76082005,-167.4592815,-153.4962199,-167.3170417,-300.8830329
93.60782346,-168.5685582,-150.7230597,-167.9945161,-298.9448839
95.57935694,-168.6073903,-147.909644,-168.5223073,-295.0757822
93.43176551,-168.6811511,-145.3294083,-169.6552121,-292.5216508
95.10180825,-169.6397812,-142.205932,-170.6460562,-289.6867043
96.33830562,-168.6633177,-138.9547645,-171.3071806,-286.834057
96.66049564,-167.0721024,-136.7376283,-172.5984692,-287.3779755
96.71285931,-165.9042901,-133.9875001,-173.3917961,-286.3996817
98.29580879,-164.3330784,-131.2306164,-173.9942389,-283.5637598
96.51459824,-163.4838954,-128.8410717,-174.7021423,-282.9885762
98.07990583,-164.0132059,-127.0754855,-175.8073771,-282.4428483
99.79737482,-164.9847807,-123.9080819,-176.9013981,-279.8815298
100.5116304,-165.55994,-120.3799924,-178.287665,-280.0851302
100.3850892,-166.7331184,-117.7047049,-179.3931348,-278.6578941
101.8708525,-166.0714345,-114.3983377,-180.4748178,-276.6361946
102.029795,-166.3345963,-111.2746969,-181.6240521,-276.5570458
100.7627737,-166.1341125,-108.9269357,-182.2501727,-276.5515021
99.1179273,-165.9275528,-105.7005614,-182.4596556,-277.2300128
99.62360084,-165.8016476,-103.6798323,-182.6685951,-276.412411
99.70246929,-165.8727326,-99.10259235,-182.6531532,-274.2725089
102.9768104,-165.7884288,-95.95140611,-182.2707297,-274.2730163
104.9458671,-164.8190611,-94.06591636,-181.9900209,-272.4612218
105.5492254,-162.9120781,-93.59411038,-181.6978262,-271.1295878
105.8195866,-162.4768197,-90.68820402,-180.9285735,-269.200939
108.1423795,-161.4672704,-85.00832895,-179.5324153,-269.6584742
108.781381,-161.0634589,-83.65116735,-179.2464856,-268.3195497
110.7544725,-161.6644634,-79.67520444,-178.2961662,-267.5551365
110.0268308,-162.347784,-75.41793151,-176.2644424,-268.4220909
112.1221227,-163.923139,-73.70862616,-175.8862862,-267.3474186
114.0669021,-165.4505813,-70.79890164,-174.2938348,-266.1705364
115.7673606,-164.7794873,-66.00569451,-170.544228,-265.9185826
115.11304,-164.9050485,-61.13092865,-168.7564468,-265.2040484
113.7459954,-164.354758,-57.75539896,-165.8277062,-263.925289
114.8664191,-163.3950633,-54.80099402,-160.5284381,-262.3688685
116.2776119,-161.7307014,-51.03320735,-158.533862,-260.3557356
115.7201235,-160.138867,-48.0580239,-154.9249269,-258.6604571
115.824853,-159.2222411,-45.18562247,-153.2502125,-257.3527157
116.9104853,-159.5384737,-41.83570806,-147.9850255,-255.7370478
117.5036891,-160.1536666,-41.56915241,-143.6751563,-254.8115884
119.8726862,-159.8732351,-38.13596016,-138.5762117,-252.7107066
120.7912201,-159.9615289,-35.58761455,-134.5779627,-251.2425507
120.8668792,-159.4971489,-35.66749583,-133.2307066,-249.7687438
124.8676405,-158.1526462,-32.64398794,-131.9572717,-248.5248252
126.8783571,-157.0528286,-30.16197631,-126.4779868,-247.3473739
129.2838599,-155.8565346,-29.86014143,-120.3828842,-245.5146409
128.471412,-154.3093534,-29.00308941,-115.6409906,-243.2145985
130.5367236,-152.1243374,-26.43895012,-110.8091364,-240.6362071
130.834457,-150.5354588,-25.22012951,-105.6504154,-239.3971768
128.2917706,-147.9865597,-24.19240166,-100.8327116,-236.8258929
131.9141795,-145.8708338,-23.70405947,-96.51486001,-234.6731936
133.0943882,-143.7599487,-22.87170761,-94.21858953,-231.2653848
133.3503667,-141.8748101,-19.84996122,-90.12366364,-228.0541384
133.2133868,-139.4043196,-18.85442787,-86.4476949,-224.2260812
133.3576714,-136.123593,-18.67106712,-82.7983169,-222.2926923
133.8448897,-133.5952511,-17.83987811,-79.50875369,-219.6151878
134.0434148,-130.048166,-16.49162507,-76.58302647,-214.2935687
133.0294345,-126.1106969,-17.37079445,-74.19387565,-209.931852
134.9400619,-122.7079561,-17.69918124,-74.03347717,-206.4578565
134.9891312,-119.5073819,-17.29832938,-71.82032422,-198.9366195
134.9352026,-116.4895361,-17.80324302,-68.70756217,-191.747174
134.7647758,-112.6814245,-19.43031706,-66.32714259,-185.6887033
135.7042748,-108.8646565,-20.6149795,-65.05424282,-180.3985104
138.7336612,-104.9902734,-21.36701927,-62.34418003,-176.5584527
140.8818404,-99.96870734,-22.65923484,-59.77645558,-171.2942568
140.523071,-96.86415925,-22.46514687,-56.95132024,-169.6326746
140.9909661,-92.53040815,-24.69995772,-54.73345959,-167.4579116
141.8301102,-88.56180652,-26.31693835,-51.57531421,-163.9391561
141.7806539,-84.83652282,-26.35916234,-48.73486622,-162.0189992
141.5245925,-81.71662594,-26.1449389,-46.01253587,-157.1528511
142.8896552,-76.00763959,-26.68635831,-43.34825611,-154.4745746
142.602572,-72.94238814,-26.87487244,-41.44226972,-153.9476937
140.8697503,-69.62803847,-27.43888663,-38.02340579,-152.4090661
141.2591018,-67.69777233,-27.2392388,-35.325975,-150.7884848
140.9773091,-66.29919227,-27.16233634,-31.34923621,-147.6629558
140.8367779,-64.57914467,-26.62423135,-27.16656367,-143.3314488
139.8951832,-62.55988973,-26.06965551,-24.05701349,-138.3323773
140.9482587,-61.61349214,-24.72775128,-19.83876957,-134.1277533
141.7534376,-59.84013815,-22.73263109,-15.34180173,-128.4211516
140.4168278,-57.42188818,-21.09184843,-10.24471498,-127.9646371
141.4040259,-55.73601445,-19.49687068,-5.033707652,-124.3345757
142.1903042,-53.6020346,-18.87265988,-2.945670177,-122.0391355
139.1795582,-52.24136002,-16.33812108,1.605130086,-120.6187547
139.898649,-50.8468593,-13.55969133,6.563786133,-119.0637248
141.2930752,-48.37281228,-11.90721801,11.21127564,-118.9945456
142.223636,-46.1917657,-9.931027489,16.87319751,-118.6342367
142.6284171,-45.30201595,-8.482149832,19.41442553,-117.916977
144.8788654,-45.4626216,-6.57487073,23.71841299,-117.913737
145.2131979,-44.67380351,-4.214261083,27.92921922,-115.4557409
147.3434201,-42.46153426,-4.238437566,30.31610846,-115.1412906
148.1113046,-40.0453545,-3.883080133,34.50090652,-112.9525353
150.3179312,-37.61672088,-3.218197655,36.40472838,-111.1761458
151.495449,-35.40234606,-2.038603618,40.14851455,-110.9382372
151.8807789,-32.78683463,-1.092161873,43.36496032,-110.018549
154.5441796,-30.82373821,0.251075767,46.35504345,-107.8014511
154.9708053,-27.40490861,1.286323916,47.0946808,-106.5861725
157.1291729,-24.76141723,1.034038784,50.30045191,-105.0782612
156.8485663,-22.32399022,1.520692274,52.98911384,-104.1849369
157.098473,-18.76974272,1.881316491,53.36157856,-102.0921083
158.2401542,-15.14864937,2.544403305,56.38385566,-99.0895108
158.7452614,-10.97341113,2.953027726,58.99704435,-97.69994364
161.3485894,-7.424197969,3.421451205,59.39430507,-97.63565117
161.3017884,-3.742798675,3.973836401,62.48562267,-96.76510721
160.9715118,-0.215296971,4.184689829,65.7582962,-96.92326594
163.42577,2.7852853,5.172181937,69.58110467,-94.57285766
164.3097557,5.713362944,5.649044342,70.3841777,-94.2151131
164.4950459,8.858509077,6.301881546,70.81876933,-92.0054887
164.6673338,11.97450537,6.964780316,73.81375998,-90.34974668
167.0003455,15.63061851,8.052394452,76.73362568,-89.23543009
167.112815,17.47292867,10.62088362,80.01792394,-88.24049219
169.8974451,19.32216968,13.56145285,83.36427221,-86.98653235
169.8131166,20.97720402,16.30558018,84.95342477,-85.19886572
170.5530727,23.38185193,18.93729687,85.92194167,-85.00725545
172.3642411,25.82061537,21.01472771,89.64257347,-83.90872053
171.435478,28.67422054,23.19222949,92.39170987,-82.97369236
172.205431,29.99738978,25.25914938,95.15826167,-82.04736022
172.1129488,32.61947258,28.52430295,96.67196671,-80.00272101
174.5394674,34.22377858,32.26138037,99.89487246,-78.88399316
177.1247169,35.55290003,35.29198972,102.4833297,-77.90459774
177.1874076,37.39969199,38.02592715,105.1322728,-76.7441187
177.0683017,39.03085252,38.76342867,107.5057324,-76.31335057
176.8464967,40.13984585,39.79024108,109.5881041,-76.01607062
177.1632744,40.86628177,42.48956876,112.8977502,-74.92368427
178.1327095,41.43002009,45.06619585,112.4716331,-73.73029486
178.5056876,41.11258919,45.63159407,112.4397213,-72.74026477
176.2611326,41.49128628,46.72440516,114.4652724,-71.27803138
176.724695,42.50641059,49.48847304,116.7481566,-70.82876872
176.8345402,43.40330553,48.96747495,119.1016561,-69.39009367
175.8297115,43.70240216,51.17448938,120.5459929,-67.55866987
175.9028307,45.77337471,53.50710926,122.4951726,-66.11330808
177.2795978,46.40675842,54.20141502,124.695041,-64.93998189
177.8960458,46.6646501,53.71128214,124.1867501,-63.48979072
177.4251418,47.05665664,53.39351008,125.7091864,-61.32873735
179.0645183,47.06838671,51.24834757,125.4848977,-60.39310013
178.8742295,47.60180362,51.01226561,125.3241062,-59.04791682
180.1221598,46.78021131,49.80905223,126.4013413,-59.09026889
182.4657439,45.67638082,49.27442533,125.7799055,-58.71200152
182.8895484,46.76873829,49.77134802,126.1069448,-56.17497093
183.1869516,46.64562538,49.80852614,124.0516013,-55.54747771
182.1245492,46.40946034,51.97250426,121.8965538,-53.80926242
181.7649945,45.51525584,49.26913363,119.6955026,-51.50114307
182.0341656,45.32077391,46.36847468,116.8797902,-49.92746871
182.0381394,44.66325975,46.90953677,117.2470213,-49.76585084
181.5450954,43.49014518,43.97938945,117.8867879,-47.16337291
181.7400989,43.20648636,41.47929297,115.5254322,-45.56067986
182.4544789,42.61600334,42.34261054,113.6164787,-45.55045466
183.9890739,41.17923842,41.69488254,111.7888944,-43.47371285
183.4932941,38.50397665,41.30667078,109.2823592,-42.54443627
185.3981858,37.13740566,39.46329856,107.0032523,-42.35827313
187.4575156,35.25013193,40.76884765,104.0369049,-41.31563403
187.0219675,33.4700145,42.23545145,102.0355614,-41.53743888
186.9904764,32.42068664,41.459951,101.257467,-38.89998315
188.7544897,31.19042759,40.5086619,98.88659174,-36.97633533
188.6586305,29.294807,41.25768603,96.32657177,-37.5298076
188.5686069,27.81465935,41.82391967,94.26039118,-35.76926285
189.1649066,26.10454346,40.85343323,91.76787553,-35.0937462
189.6024099,23.77611555,40.20562192,89.54667484,-34.75198042
192.0881263,20.27908564,40.87049489,87.70219313,-34.16400955
191.8781723,17.17506628,41.11263848,88.17782393,-33.44779262
192.1134834,15.45100016,40.93214979,86.51424133,-32.75783406
191.9061557,13.24836776,41.6441748,83.89461078,-31.6453872
192.5991652,10.07683089,43.66664414,82.10926952,-30.57369254
193.3839662,6.597040934,45.40904676,81.08400581,-27.566407
193.0559376,3.38664748,45.94878448,78.88976428,-26.91423489
194.0931587,-0.057198149,47.61164629,77.38320252,-25.92541836
194.3444958,-1.16525253,47.71380758,74.95279967,-24.60428878
194.8262483,-3.378926517,49.87581046,73.54855816,-23.51678725
194.9322488,-5.61845584,51.48338681,71.61435681,-22.46932799
194.9692163,-7.819645607,51.62029371,69.43160235,-21.28508677
195.5156032,-9.942044895,51.73032971,67.421855,-20.09264896
197.4312574,-12.87786037,52.17272745,65.78524327,-18.3548767
198.1647817,-14.5227275,52.53777203,65.09548542,-15.86482908
200.7411358,-17.24965329,52.68583783,63.45468467,-13.83827702
,-18.64847394,52.3765196,62.13560002,-10.78028417
,-19.85860503,52.43424784,59.73656429,-8.82392254
,-21.15772524,52.53343896,57.46252104,-6.928690067
,-22.29977447,52.2519713,55.91600994,-4.943764717
,-22.6777341,52.39993895,53.5460793,-2.892562109
,-23.27454964,52.26636308,51.43879395,-0.105617875
,-23.63622889,52.21795772,49.45568606,1.127197621
,-23.90891795,52.11965159,47.46483594,3.786343167
,-24.36783926,52.35341888,48.02751622,5.236979531
,-24.35822272,52.1397776,45.7493634,7.177738188
,-24.51109029,52.34858571,43.34686824,8.650852987
,-25.53977409,52.94295725,41.23325644,10.6849902
,-25.72383256,53.37834107,38.36203293,12.35818661
,-25.66160098,53.76826451,38.39315275,14.78254884
,-26.73009712,55.44057867,36.3802873,18.02441594
,-26.60681947,57.69331748,33.93559592,17.73940322
,-26.61807487,59.68417095,33.63325021,20.66979432
,-26.49231738,62.0941871,31.38905738,21.93106173
,-26.25555048,62.55343365,31.55005576,24.4721118
,-25.24795718,64.60514765,29.61955825,25.88172043
,-24.84248261,64.44928573,27.71064494,27.11104114
,-24.83089417,66.14917288,26.05118939,27.78345993
,-25.24676822,67.01104402,26.24721391,28.7476696
,-25.14714744,69.34668032,24.09395204,28.58071248
,-24.99110247,71.17715624,22.40715714,29.83989041
,-25.38822343,73.89754791,23.29979639,31.09790168
,-25.84802131,76.06003853,21.55954475,31.76590083
,-26.5886496,77.97499138,19.66146635,32.82928552
,-25.25468209,81.00909287,20.00677543,34.30993468
,-25.07464023,82.61074603,17.96480103,35.60433801
,-25.36923879,83.99128918,15.50556621,38.17567202
,-25.46710753,86.89586009,13.22976141,38.83947762
,-25.2662329,89.13943978,13.91175812,40.31312894
,-24.83115488,90.17597139,14.78121125,41.19984088
,-24.35431844,91.53369966,13.02637555,41.96319744
,-24.73983686,92.73014463,11.21032561,42.81444333
,-23.20494511,92.11732726,9.274717966,43.13679218
,-23.10761498,91.35603759,7.727917373,43.86939389
,-22.34360168,91.98228422,7.42264055,44.30933312
,-22.30695121,91.16546091,7.764266373,44.34938882
,-22.78967282,91.48188348,5.836126285,44.57864596
,-24.32950945,91.72628153,4.185585947,45.10558289
,-24.65010583,91.94413858,2.799248066,44.97404164
,-25.35216273,90.68992606,2.469545267,44.50028007
,-25.42472691,90.63999791,0.347243345,44.69176112
,-25.6779876,90.88207124,-1.883311581,44.89872113
,-25.50964534,91.13193113,-3.59979556,45.22460365
,-24.73324205,90.94776078,-4.608894226,45.64978117
,-24.26331061,91.40789784,-6.279019009,45.73233631
,-23.11066245,91.08097393,-8.63264039,45.40403397
,-22.77619044,90.29128087,-8.069978858,45.25736927
,-21.57707273,89.98232594,-7.895982837,45.06685233
,-19.72996202,89.68175185,-9.86123828,44.48584355
,-19.06284754,88.57242181,-11.69345998,43.91496855
,-19.46404851,87.38078597,-14.64103503,43.49772626
,-18.45668108,86.70549211,-17.23702079,42.9184183
,-18.16389052,85.91430741,-19.40748442,42.69913547
,-17.3638538,84.1440986,-21.75675477,42.86404764
,-15.54909302,83.6975789,-23.46935671,42.27668931
,-14.95557793,82.93393408,-25.52886085,41.23367006
,-14.51382055,84.21429955,-27.04675195,41.50858437
,-14.12943933,84.08350634,-28.87047016,40.82419359
,-13.49213465,84.90017971,-30.07694659,41.70260072
,-12.51683395,82.54354212,-32.05022263,42.03991754
,-12.96615316,81.6770468,-31.48754607,40.86227335
,-11.67209117,79.00730771,-31.65377364,40.73915024
,-10.03174908,78.55180501,-31.83670276,40.06202634
,-8.446044966,80.08745137,-31.7762434,38.23174327
,-7.503754258,80.05146804,-31.39095348,37.24571822
,-6.381109141,81.732976,-31.33556721,38.17448256
,-5.281648181,83.87062841,-31.39171115,36.64266947
,-4.938306569,83.42792621,-31.4129097,36.48028938
,-4.400874124,83.76546018,-32.01262437,38.71195302
,-3.766826335,83.28585118,-32.06005035,37.39687179
,-2.125826795,83.03173738,-30.03018989,38.13858224
,-0.834744205,83.02598279,-29.39726579,39.33449074
,-0.126031936,82.96299254,-26.91162523,39.62317336
,1.235729719,83.29520972,-27.17233884,40.63471387
,1.120136702,85.39685201,-26.90931128,40.35155885
,2.120818044,86.29012713,-26.88450146,41.0903693
,2.91432942,87.50478226,-26.29649023,44.05559734
,2.832679977,88.45995012,-26.45904384,44.57754916
,3.225664002,91.05140318,-25.6573228,45.24353083
,4.084728717,93.15597865,-23.79353919,46.33247011
,5.408649664,93.94793976,-21.44373403,47.71184048
,6.845861879,95.29623182,-19.04999557,48.11697499
,7.312245472,97.99175432,-17.31473218,49.74271255
,10.52121693,99.41952629,-15.0379564,51.25153153
,12.95210511,101.4652451,-16.13966043,51.69195182
,14.41961194,103.5866025,-14.15917777,50.41697252
,16.15473085,105.2133043,-14.22679443,51.87577654
,17.86173489,107.5341478,-12.16690643,53.46486413
,19.95173566,109.4100146,-9.686446502,54.09737782
,21.70881666,111.8027958,-7.805592133,55.79691269
,23.03846635,113.7130958,-5.316430626,57.52463483
,24.32507974,115.9747662,-2.981579904,57.8263064
,26.72538612,118.3880899,-0.543519649,58.19631578
,28.55548636,121.2537329,1.402005777,58.54809866
,30.08142342,123.5295739,3.491182688,59.02199132
,31.62005762,125.9340152,5.30434584,58.82938858
,32.86762805,128.3577245,7.470421795,57.76323988
,34.81641565,131.5173275,9.17181751,56.32399345
,36.04554827,134.2462055,10.93170148,56.86947644
,37.53027243,136.5303674,10.58352865,57.9185578
,38.38796433,138.7419731,13.24169119,56.94670063
,39.30532946,140.885599,15.26147421,56.66331742
,39.85500451,142.7970147,17.31919952,57.88914199
,41.20316344,145.1079518,18.53498344,55.58732635
,42.15429754,147.1228887,17.52796156,54.72057046
,43.19900715,149.0795788,19.70538277,53.84551123
,45.11193448,150.7689572,21.62187599,53.19357832
,46.01776196,152.6994812,23.36529769,51.44673395
,47.46479525,154.7746198,25.56081087,50.44051284
,49.07643843,156.4493807,28.01982516,48.69288961
,50.56884374,157.2458534,30.10874974,47.05794078
,50.0020243,157.3853495,32.31080955,46.23367397
,50.2466026,157.7707516,32.55854289,44.20644781
,51.22454869,157.6076166,34.6387594,43.24565851
,49.85833785,159.5005495,36.8038058,41.31358861
,49.51345945,157.0434013,38.86235484,40.92243726
,50.73299956,157.0264873,41.22211372,41.14629049
,49.95945372,156.1969357,40.28763884,41.47226747
,49.89991688,156.891718,42.26674605,40.86995933
,49.40626294,156.3458945,44.14957317,42.02237512
,50.18085755,157.1957068,46.4567332,43.03231971
,48.55671249,156.2152659,47.56191349,42.19460982
,49.69823612,153.8047075,49.04772191,42.18242415
,49.88047465,154.5215215,50.67617956,43.20885264
,48.91913529,153.1327113,52.92778635,43.27181025
,47.91287544,153.7679826,55.13016543,44.35828817
,49.02842616,154.009961,56.88083987,43.13692407
,49.55092548,153.0673169,58.5382856,44.26822617
,50.67279761,152.3253656,60.2780259,45.13994662
,51.28398432,152.3737966,62.48312324,46.62625193
,50.92938748,150.4922592,61.99542435,48.21967152
,50.51403744,150.1888312,64.06519794,49.6617838
,49.15066796,149.7769024,65.89841111,50.4707575
,50.34479875,150.2066071,67.86405264,51.04505745
,49.71828344,149.3876619,70.24335729,51.35214708
,49.56063264,149.5565541,71.62212126,52.55599302
,49.33151297,148.7023572,73.03862316,52.66169709
,50.13306188,148.2352311,75.18226382,53.09530591
,49.41391196,147.0180689,77.38277988,53.28837618
,48.78543727,145.4443899,79.84244749,53.41770375
,47.94799523,144.4144464,82.24842923,53.85602174
,47.61898074,141.0866545,83.80364763,54.09548843
,46.26529671,140.7500089,86.40793555,54.46208826
,44.96009562,141.3696106,88.25443513,54.2329904
,44.59982272,140.1305688,91.08775583,54.74310358
,43.50271797,137.7885259,93.88520879,55.10870634
