Episode,Train Reward,Test Reward,Mean Train Reward,Mean Test Reward,Duration
1,-120.26494018063063,-138.1718144272255,-120.26494018063063,-138.1718144272255,1375.6213471889496
2,-141.85408961784375,-117.60528293778364,-131.0595148992372,-127.88854868250458,1375.6213471889496
3,-151.0589610592485,-118.55520682983914,-137.7259969525743,-124.7774347316161,1375.6213471889496
4,-178.84480661745272,-130.43198020839768,-148.0056993687939,-126.19107110081148,1375.6213471889496
5,-105.8375715745443,-97.66062672282848,-139.572073809944,-120.48498222521489,1375.6213471889496
6,-160.78065545160916,-175.05239181728166,-143.10683741688817,-129.57955049055934,1375.6213471889496
7,-143.8403301620956,-177.37664841680834,-143.21162209477495,-136.40770733716636,1375.6213471889496
8,-207.951136328934,-120.84465659730915,-151.30406137404484,-134.4623259946842,1375.6213471889496
9,-113.83833443080083,-181.36319715211528,-147.1412028247955,-139.67353390106544,1375.6213471889496
10,-354.6375093153408,-150.6572339398332,-167.89083347385002,-140.7719039049422,1375.6213471889496
11,-225.05814908493664,-130.56433884150584,-173.087862165767,-139.8439434446298,1375.6213471889496
12,-110.8655726356842,-146.74318806459965,-167.90267137159344,-140.41888049629395,1375.6213471889496
13,-116.25227095212341,-128.1816271628039,-163.92956364701882,-139.4775533167947,1375.6213471889496
14,-88.58895657255651,-166.53870383960913,-158.54809171312868,-141.4104926398529,1375.6213471889496
15,-134.89063449514347,-151.11249025230347,-156.97092789859633,-142.05729248068292,1375.6213471889496
16,-195.37904075497357,-104.399626217559,-159.3714349521199,-139.70368833923771,1375.6213471889496
17,-138.5606609248408,-128.31558021063793,-158.14727177404464,-139.03379962579066,1375.6213471889496
18,9.234036890160027,-145.6990046599485,-148.84831018158883,-139.404088794355,1375.6213471889496
19,-163.36859671606106,-107.4578878568802,-149.61253578866632,-137.7227097976458,1375.6213471889496
20,-154.8299236950065,-110.30141291703465,-149.87340518398332,-136.35164495361522,1375.6213471889496
21,-133.458916609025,-114.4108215226868,-149.09176287089008,-135.30684383785675,1375.6213471889496
22,-72.13832463380882,-120.668958555648,-145.5938793146591,-134.64148541593815,1375.6213471889496
23,-67.96821202214397,-99.95835795482702,-142.21885030194105,-133.1335233524116,1375.6213471889496
24,-115.41861473148762,-131.31306391801607,-141.10217381983884,-133.0576708759784,1375.6213471889496
25,-55.19265073108119,-129.42577968208673,-137.66579289628854,-132.91239522822275,1375.6213471889496
26,-351.9856596242661,-119.03634829465688,-145.90886469351844,-132.37870111539328,1375.6213471889496
27,-126.77435630540589,-137.55724612560056,-145.20017919766244,-132.5704990787343,1375.6213471889496
28,-113.38555353102086,-127.91607139780871,-144.06394256671095,-132.40426951870123,1375.6213471889496
29,-151.62897918004083,-93.7047698438827,-144.32480589820506,-131.06980401267302,1375.6213471889496
30,-376.23037897079615,-133.90548795561153,-152.0549916672914,-131.16432681077097,1375.6213471889496
31,-129.36156065241732,-124.62638606784166,-151.3229455055213,-130.95342549648294,1375.6213471889496
32,-112.21755743737788,-128.38577593036518,-150.10090212839182,-130.87318644754174,1375.6213471889496
33,-140.93220272301275,-155.70017813710075,-149.82306275247126,-131.62551952904354,1375.6213471889496
34,-172.35142436217927,-135.9903459764162,-150.485661623345,-131.75389677749567,1375.6213471889496
35,-48.52243774765858,9.110579652718911,-147.57242665546826,-127.72919745091811,1375.6213471889496
36,-200.51462708500134,-168.5541030632132,-149.0430433340664,-128.86322260681519,1375.6213471889496
37,-96.23444593868766,-136.04668321304732,-147.6157839450021,-129.05737019076741,1375.6213471889496
38,-244.02470957201564,-163.74240606261506,-150.15286093518668,-129.97013429265814,1375.6213471889496
39,-72.68059795774583,-124.12472270720794,-148.16639265371384,-129.82025194431327,1375.6213471889496
40,-121.05102351880493,-149.75727826325436,-147.48850842534108,-130.31867760228678,1375.6213471889496
41,-74.65554520102009,-124.70198503776669,-145.71209468816252,-130.1816851007131,1375.6213471889496
42,-65.06650131531177,23.070926965750218,-143.79196151261846,-126.53281338484496,1375.6213471889496
43,-79.22678739450822,-114.4822559896911,-142.2904458354531,-126.25256786402743,1375.6213471889496
44,-62.969261364235884,-159.8951556144654,-140.48769164292545,-127.01717213108283,1375.6213471889496
45,-322.82643113758104,-387.849662608954,-144.5396636316956,-132.81344969725774,1375.6213471889496
46,-106.9887705766252,-234.79938839135605,-143.72333986962883,-135.0305353210425,1375.6213471889496
47,-179.6096208333247,-117.18364461553973,-144.48687776247343,-134.650814242202,1375.6213471889496
48,-119.58961438710132,-401.82629081368856,-143.96818477548652,-140.216970004108,1375.6213471889496
49,-136.5948957664549,-189.15180618395092,-143.8177094895879,-141.21564013022723,1375.6213471889496
50,-185.76140890248848,-327.8024050645058,-144.6565834778459,-144.94737542891278,1375.6213471889496
51,-92.80059471606909,-341.06816486567936,-143.63979938447775,-148.7928811041435,1375.6213471889496
52,-77.46063970701132,-69.89239499625069,-142.36712323683417,-147.2755640636071,1375.6213471889496
53,-363.89690627564886,-136.21785433888925,-146.5469304639816,-147.06692803106526,1375.6213471889496
54,-191.60184847464814,-647.0106390879857,-147.38128079751246,-156.3251449024897,1375.6213471889496
55,-132.37191246787486,-561.549069636221,-147.10838319151907,-163.6928526249212,1375.6213471889496
56,-51.667951514202656,-172.36249569815217,-145.40408976870984,-163.8476676798003,1375.6213471889496
57,-137.26553913604926,-281.4165371884732,-145.26130817866317,-165.91027942556653,1375.6213471889496
58,-218.07858206072478,-502.9357120823612,-146.51677841800907,-171.72106274723538,1375.6213471889496
59,-133.58428446594513,-761.3087015737814,-146.29758360526222,-181.71407357480396,1375.6213471889496
60,-110.87952262696633,-591.5842251588375,-145.7072825889573,-188.5452427678712,1375.6213471889496
61,-169.58827289448715,-615.4807815780016,-146.09877423331025,-195.54418602705368,1375.6213471889496
62,-182.9467791769339,-508.17663219806167,-146.69309689369126,-200.58664483626347,1375.6213471889496
63,-371.5045723504658,-575.8971403702867,-150.26153301205278,-206.54395428918448,1375.6213471889496
64,-151.59066984832842,-577.2444421916662,-150.28230077511955,-212.33614941266075,1375.6213471889496
65,-80.09587738110746,-775.2322670734317,-149.2025096459809,-220.99608968436493,1375.6213471889496
66,-141.87764288622256,-455.4951096840066,-149.09152681628757,-224.54910513890493,1375.6213471889496
67,-125.28329643848403,-907.9785098338527,-148.7361800942308,-234.74954401494895,1375.6213471889496
68,10.9327799548348,-661.3871237842376,-146.38810715233276,-241.02362607037963,1375.6213471889496
69,-72.09051312432175,-296.3696129106386,-145.31133042728914,-241.82574182168773,1375.6213471889496
70,-116.08909185678755,-737.7635473442388,-144.89386987628197,-248.91056761486703,1375.6213471889496
71,-91.67098760807032,-567.0745459009817,-144.1442518161663,-253.39175040762922,1375.6213471889496
72,-103.18051965095285,-595.8895407087714,-143.5753110916495,-258.1486641618118,1375.6213471889496
73,-193.07963742210222,-583.4094042101526,-144.25345254823102,-262.6042907378164,1375.6213471889496
74,-22.637546129502226,-767.2931256050737,-142.60999435338334,-269.4244101279145,1375.6213471889496
75,-105.18351031470219,-725.033371994939,-142.11097456620095,-275.49919628614145,1375.6213471889496
76,-125.54096714505594,-690.3992445695993,-141.89294815276483,-280.9584074477659,1375.6213471889496
77,-93.06250960709318,-617.846524163684,-141.25878661321065,-285.3335777947259,1375.6213471889496
78,-116.83231999295255,-712.1656444059788,-140.9456267847458,-290.80578377692143,1375.6213471889496
79,-105.8967523687616,-871.5126280616303,-140.5019701465688,-298.15650332482915,1375.6213471889496
80,-118.18538987766156,-413.2602030953209,-140.22301289320743,-299.5952995719603,1375.6213471889496
81,-35.78281109308281,-499.395808718008,-138.93362768579846,-302.0619725243807,1375.6213471889496
82,-124.282553796529,-1639.306302701886,-138.7549560530025,-318.3698302094722,1375.6213471889496
83,-94.71172988949525,-503.6572526410266,-138.2243147739241,-320.6022087929849,1375.6213471889496
84,-95.77039484780569,-814.9042742331361,-137.71891096527983,-326.48675719108195,1375.6213471889496
85,-104.94047846866587,-559.2819921623403,-137.33328234767262,-329.2255246613321,1375.6213471889496
86,-302.203669538328,-791.3700742712521,-139.25037987314536,-334.59929849400555,1375.6213471889496
87,-78.83785695489058,-3130.3857354105517,-138.55598305799302,-366.7347747804027,1375.6213471889496
88,-63.90564161470048,-881.3211920234301,-137.70768372341013,-372.5823477036189,1375.6213471889496
89,-44.99657601841507,-784.0941293116041,-136.66598588402815,-377.2060755868547,1375.6213471889496
90,-223.13618316126605,-1938.7569364002102,-137.62676585377525,-394.5566407070031,1375.6213471889496
91,-60.31449169198357,-730.5361700045814,-136.77718042342588,-398.248723446537,1375.6213471889496
92,-45.25303391766624,-2182.5931230076417,-135.78235274401547,-417.6437712678533,1375.6213471889496
93,-78.95579675585876,-890.9217215413173,-135.17131450758367,-422.7327814858475,1375.6213471889496
94,-95.97175669142267,-621.2868308863315,-134.75429793507132,-424.84505860712926,1375.6213471889496
95,-189.14917218774616,-1492.3029353781253,-135.32687555878368,-436.08145730998183,1375.6213471889496
96,-247.24529537668732,-883.8875221960225,-136.49269243188687,-440.7461038192114,1375.6213471889496
97,-166.74324203969775,-794.0756086277852,-136.80455376804986,-444.38867603373274,1375.6213471889496
98,-174.27888358640837,-1410.3826823448728,-137.18694488864534,-454.2457577307852,1375.6213471889496
99,-59.16233661148959,-1305.1956992717603,-136.39881753231043,-462.84121168574455,1375.6213471889496
100,-127.89191659111655,-899.6798589179922,-136.3137485228985,-467.209598158067,1375.6213471889496
101,-118.5340279277577,-1426.4775942256722,-136.29643940036976,-480.09265595605143,1375.6213471889496
102,-125.12455691125469,-1625.3520329959147,-136.12914407330385,-495.1701234566328,1375.6213471889496
103,-397.79185343513427,-412.39967579313674,-138.59647299706273,-498.1085681462657,1375.6213471889496
104,-56.36851152503118,-2679.8551522343473,-137.3717100461385,-523.6027998665253,1375.6213471889496
105,-111.4233029452834,-747.0276775934952,-137.4275673598459,-530.096470375232,1375.6213471889496
106,-27.87509519018714,-967.5798303784921,-136.09851175723168,-538.0217447608441,1375.6213471889496
107,-238.66613494719016,-1075.871186561641,-137.04676980508265,-547.0066901422923,1375.6213471889496
108,-71.45948046355137,-1435.4945422390886,-135.68185324642883,-560.1531889987102,1375.6213471889496
109,-222.47965345488632,-862.6533567684091,-136.76826643666965,-566.9660905948731,1375.6213471889496
110,-108.60671414732006,-592.6219545000379,-134.30795848498946,-571.3857378004751,1375.6213471889496
111,-184.10227108602612,-435.591411320211,-133.89839970500034,-574.4360085252621,1375.6213471889496
112,-121.38905090982608,-754.8206948212909,-134.00363448774178,-580.5167835928291,1375.6213471889496
113,-76.56699143014859,-491.28666195975984,-133.60678169252202,-584.1478339407987,1375.6213471889496
114,-83.3440389986426,-636.6675543187281,-133.5543325167829,-588.8491224455898,1375.6213471889496
115,-181.02795219304738,-1075.0088570914031,-134.01570569376193,-598.0880861139809,1375.6213471889496
116,-273.3653779930059,-846.0651492956099,-134.79556906614226,-605.5047413447613,1375.6213471889496
117,-40.04072335330065,-899.8391093366713,-133.81036969042685,-613.2199766360218,1375.6213471889496
118,-294.7061410154648,-629.0235897412228,-136.84977146948313,-618.0532224868344,1375.6213471889496
119,-155.35412289281942,-1179.4489905045853,-136.7696267312507,-628.7731335133114,1375.6213471889496
120,-114.71543791671331,-651.7676023530847,-136.36848187346774,-634.1877954076721,1375.6213471889496
121,-127.28680043147408,-486.52248642000836,-136.30676071169222,-637.9089120566451,1375.6213471889496
122,-112.10921624919507,-529.3339012255749,-136.70646962784608,-641.9955614833444,1375.6213471889496
