Episode,Train Reward,Test Reward,Mean Train Reward,Mean Test Reward,Duration
1,-429.88642244892804,-452.8063977633623,-429.88642244892804,-452.8063977633623,2258.9518978595734
2,-290.60901470768465,-451.99020559035176,-360.2477185783064,-452.39830167685705,2258.9518978595734
3,-136.0905922845115,-739.0839750406667,-285.52867648037477,-547.960192798127,2258.9518978595734
4,-268.884753156005,10.313605930047558,-281.3676956492823,-408.3917431160833,2258.9518978595734
5,-220.79428246943735,-599.2122673576584,-269.2530130133133,-446.55584796439837,2258.9518978595734
6,-176.22463968032773,-181.4610719676192,-253.7482841244824,-402.3733852982685,2258.9518978595734
7,-123.07522971240799,-564.9896678566454,-235.08070492275746,-425.60428280660807,2258.9518978595734
8,-408.7151180543272,-757.7471016391077,-256.7850065642037,-467.1221351606705,2258.9518978595734
9,-111.35430743616377,-187.0123232424938,-240.62603999442146,-435.99882272531755,2258.9518978595734
10,-448.35036121195844,-482.0053694777185,-261.3984721161752,-440.5994774005577,2258.9518978595734
11,-141.20138496503864,-420.56213414783815,-250.47146419334456,-438.7779007412195,2258.9518978595734
12,-127.30340255499252,-334.6577099370707,-240.2074590568152,-430.10121817420713,2258.9518978595734
13,-131.91841501092796,-680.2037535128015,-231.87753259174696,-449.33987473871446,2258.9518978595734
14,-254.22075963705402,-135.83376684871538,-233.47347738069746,-426.94658131800026,2258.9518978595734
15,-58.809608857286506,-167.75940825212876,-221.82921947913673,-409.66743644694213,2258.9518978595734
16,-156.49759515544173,-126.3343079334407,-217.74599295890582,-391.9591159148482,2258.9518978595734
17,-95.77725559003447,-630.4206423502317,-210.57136134897223,-405.98626452869433,2258.9518978595734
18,-113.95547110515484,-541.4450651296887,-205.20381189098237,-413.51175345097175,2258.9518978595734
19,-179.94583037204205,-40.88614729992686,-203.8744444426171,-393.89987944302203,2258.9518978595734
20,-23.04054056649514,-478.8870990542151,-194.83274924881098,-398.1492404235817,2258.9518978595734
21,-141.68426077532308,-314.5439955672838,-192.30186884531156,-394.1680382875676,2258.9518978595734
22,-202.23915230219768,-438.905093295901,-192.7535635478973,-396.2015407879464,2258.9518978595734
23,-360.4166798314178,-252.87902516421275,-200.04326425587647,-389.97012706517535,2258.9518978595734
24,-292.1746018140708,-399.21128967615624,-203.88206998746787,-390.35517550729946,2258.9518978595734
25,-143.56743914507453,-335.2739664930635,-201.46948475377215,-388.15192714673003,2258.9518978595734
26,-103.17634751482096,-343.2773501366624,-197.68897947535095,-386.42598187711206,2258.9518978595734
27,-107.16642743094441,-332.14362037442777,-194.33629236259515,-384.4155240436793,2258.9518978595734
28,-90.77445571401276,-467.410582462038,-190.63765533943152,-387.37963327290635,2258.9518978595734
29,-127.65120914073853,-365.2512683486037,-188.46570891878693,-386.6165862065511,2258.9518978595734
30,-87.90725997739588,-231.00317136987047,-185.11376062074058,-381.4294723786617,2258.9518978595734
31,-263.62340991026684,-350.5437032186512,-187.64632995266075,-380.43315724446785,2258.9518978595734
32,-114.27395759032274,-354.7810884889417,-185.35344331633766,-379.63153009585767,2258.9518978595734
33,-85.24690926428099,-297.09114822250297,-182.31991198142686,-377.13030640272575,2258.9518978595734
34,-159.29052423531846,-204.13629913009083,-181.6425770477178,-372.0422473652953,2258.9518978595734
35,-129.25170748230158,-131.73311936614147,-180.14569506013447,-365.17627227960514,2258.9518978595734
36,-278.0400029783616,-289.5787606392743,-182.86498139119632,-363.0763414007071,2258.9518978595734
37,-154.6386016188106,-289.9826083800234,-182.10210626221294,-361.1008351028508,2258.9518978595734
38,-78.2858885623092,-143.30210352294057,-179.3701005332681,-355.36928953495845,2258.9518978595734
39,-83.22579639823569,-159.19253278191326,-176.90486196570316,-350.33911628488033,2258.9518978595734
40,-183.01852541685616,-131.4509175586374,-177.057703551982,-344.86691131672427,2258.9518978595734
41,-271.17455496353466,-250.11963683482813,-179.35323651323935,-342.5560021830195,2258.9518978595734
42,14.46519039012125,-97.94323229762401,-174.73851206315936,-336.73188861431964,2258.9518978595734
43,-122.11276478406978,-287.0314619044054,-173.51465747527354,-335.5760647373449,2258.9518978595734
44,-143.96379881028423,-97.533462982425,-172.84304705106922,-330.1660056065512,2258.9518978595734
45,-147.47183477873776,-132.30928918965628,-172.2792423339063,-325.76918968617576,2258.9518978595734
46,-513.24314498245,-250.48679740621046,-179.69150108713552,-324.13261594095917,2258.9518978595734
47,-161.97112967682176,-213.88441627383838,-179.3144719081927,-321.78690956506296,2258.9518978595734
48,-170.15152241959723,-154.27055586444686,-179.1235771271803,-318.29698552963345,2258.9518978595734
49,-105.58947450903997,-151.44790363749678,-177.62288115538155,-314.8919022257123,2258.9518978595734
50,-93.75764650385206,-130.75395275353526,-175.94557646235097,-311.20914323626874,2258.9518978595734
51,-90.97379410721636,-152.58522984210117,-174.27946308283853,-308.0988704246184,2258.9518978595734
52,-115.05687866986976,-349.81406718615824,-173.14056722874298,-308.9010857469557,2258.9518978595734
53,-288.7094849200513,-276.60720893703007,-175.32111284556012,-308.29176731657975,2258.9518978595734
54,-300.8539911949985,-139.197909395414,-177.64579577795715,-305.16039957729885,2258.9518978595734
55,-210.94774495019578,-121.3623140698379,-178.25128576290692,-301.8186162044359,2258.9518978595734
56,-88.95726181041309,-216.2648936153255,-176.65674962089807,-300.29087115820187,2258.9518978595734
57,-134.58139640052138,-92.84832678047043,-175.9185855293125,-296.65152827438203,2258.9518978595734
58,-219.96094271702998,-148.09392359788913,-176.67793651530764,-294.0901902627183,2258.9518978595734
59,-109.69799043544542,-285.83871630613305,-175.54268319192013,-293.95033477192874,2258.9518978595734
60,-277.9248728685247,-244.97862859655365,-177.24905301986354,-293.13413966900583,2258.9518978595734
61,-64.87318386758551,-416.93507577833856,-175.40682565671145,-295.1636632117818,2258.9518978595734
62,-145.63644659978542,-204.55743089671842,-174.92665825256748,-293.7022723679905,2258.9518978595734
63,-174.7046421205494,-173.42014613812253,-174.92313418697987,-291.79303226910366,2258.9518978595734
64,-228.73734548009432,-392.5171535763059,-175.7639812384348,-293.3668466645287,2258.9518978595734
65,-202.18540004016998,-300.4055495072752,-176.17046460461538,-293.47513440057094,2258.9518978595734
66,-80.13079406822746,-150.77543811221494,-174.71531808133676,-291.31301779014126,2258.9518978595734
67,-158.2463858042757,-137.430937860562,-174.46951312197763,-289.01627032850575,2258.9518978595734
68,-178.85383046981133,-358.24746195848286,-174.53398837709284,-290.0343760877701,2258.9518978595734
69,-106.814851215029,-132.59047483856915,-173.55255160662816,-287.75258041749186,2258.9518978595734
70,-240.0579028635262,-213.1942455428319,-174.50262805315526,-286.68746134785385,2258.9518978595734
71,-203.69589622150812,-152.70280858884013,-174.91380084425884,-284.8003535625157,2258.9518978595734
72,-117.82846629496156,-143.2832260119937,-174.12094897551856,-282.83483790209175,2258.9518978595734
73,-341.5230606647132,-160.7571697685538,-176.4141285876993,-281.16254107834465,2258.9518978595734
74,-139.7918873200627,-175.89750672610836,-175.91923343543394,-279.74004061412523,2258.9518978595734
75,-59.75641695005848,-299.95923839492934,-174.3703958822956,-280.0096299178693,2258.9518978595734
76,-78.49425783026393,-238.00528623319977,-173.10886775003203,-279.4569411851763,2258.9518978595734
77,-222.3641660811709,-128.88675750250468,-173.74854694913773,-277.5014842542325,2258.9518978595734
78,-112.72930837625478,-137.55342931751844,-172.96624901871616,-275.7072784217105,2258.9518978595734
79,-100.0818419544023,-535.8690650196445,-172.0436615875223,-279.0004655938362,2258.9518978595734
80,-93.96292019314068,-90.62671761433218,-171.06765232009255,-276.6457937440925,2258.9518978595734
81,-145.9860401551545,-123.59977203527443,-170.75800278719205,-274.75633668595896,2258.9518978595734
82,-94.38530210661368,-383.02417824209846,-169.82662838864843,-276.0766762171314,2258.9518978595734
83,-98.04513281033805,-395.09154303158505,-168.9617910925242,-277.51059027513685,2258.9518978595734
84,-139.42001141860408,-116.12375389526427,-168.61010323926325,-275.5893184134717,2258.9518978595734
85,-125.74949052734274,-187.5160599791615,-168.10586073677007,-274.55316243189156,2258.9518978595734
86,-127.84176271215557,-628.0339430216874,-167.63767355043734,-278.6634040666566,2258.9518978595734
87,-129.00003173769704,-419.9475768255751,-167.19356272500355,-280.2873600753798,2258.9518978595734
88,-98.71001603470533,-471.72168687707756,-166.4153406035229,-282.46275015267184,2258.9518978595734
89,-161.92423033500438,-471.62130289244556,-166.36487869039348,-284.58812714974795,2258.9518978595734
90,-74.57427259187033,-57.89581905592931,-165.34498306707656,-282.0693237264833,2258.9518978595734
91,-49.275392946735664,-212.1531610486707,-164.06949306575413,-281.30101424650735,2258.9518978595734
92,-238.37424387978191,-63.36573210302885,-164.8771534006892,-278.93215248407824,2258.9518978595734
93,-5.54102617191387,-235.99541529335613,-163.1638617100572,-278.47046713794145,2258.9518978595734
94,-76.24228622164995,-265.35191835476866,-162.2391640984784,-278.33090810833323,2258.9518978595734
95,-115.20831145472553,-214.14522185875262,-161.74410249170208,-277.65526930570604,2258.9518978595734
96,-115.87032728748913,-281.29427629421207,-161.26625066665818,-277.69317562850296,2258.9518978595734
97,-226.18070036026688,-191.666683294831,-161.93547179752014,-276.8063045735166,2258.9518978595734
98,-278.7328172460931,-146.95134447760344,-163.12728144495455,-275.48125396029303,2258.9518978595734
99,-111.66760760813308,-299.65157035750804,-162.60748675973412,-275.72539857036594,2258.9518978595734
100,-208.16784260481802,-168.2061459770826,-163.06309031818498,-274.65020604443305,2258.9518978595734
101,-76.61395101346605,-85.98177308514892,-159.53036560383035,-270.981959797651,2258.9518978595734
102,-217.2933456014333,-137.25427750361038,-158.79720891276781,-267.83460051678355,2258.9518978595734
103,-67.46379368713764,-97.8673405789959,-158.11094092679406,-261.42243417216685,2258.9518978595734
104,-124.61573706392682,-63.61288485419088,-156.6682507658733,-262.1616990800092,2258.9518978595734
105,-118.0019784790776,-6.314902248128135,-155.64032772596968,-256.2327254289139,2258.9518978595734
106,-50.03677395357532,-196.37208796769184,-154.3784490687022,-256.3818355889146,2258.9518978595734
107,-214.04103312794513,-175.61046868115992,-155.28810710285757,-252.4880435971598,2258.9518978595734
108,-104.98098053874583,-74.35552959026947,-152.25076572770178,-245.65412787667137,2258.9518978595734
109,-19.80691124730828,-154.75622020766895,-151.33529176581317,-245.33156684632314,2258.9518978595734
110,-106.1025879316004,-25.893433846408456,-147.91281403300962,-240.77044749001004,2258.9518978595734
111,-228.41866558862975,-127.05297806757456,-148.78498683924553,-237.83535592920742,2258.9518978595734
112,-7.3384057002069625,-101.4223398799916,-147.58533687069766,-235.50300222863666,2258.9518978595734
113,-192.95970517620088,-166.43281879028277,-148.1957497723504,-230.36529288141148,2258.9518978595734
114,-111.96620392082092,-160.7755196159132,-146.77320421518806,-230.6147104090834,2258.9518978595734
115,-120.42847240025279,-102.0585668344874,-147.38939285061778,-229.95770199490696,2258.9518978595734
116,-135.57159280320303,-61.449622694938405,-147.18013282709535,-229.30885514252196,2258.9518978595734
117,-100.02621974975216,-113.93391527646975,-147.22262246869252,-224.14398787178433,2258.9518978595734
118,-110.6030935256342,-58.3129012056415,-147.18909869289732,-219.31266623254388,2258.9518978595734
119,-93.4610972208317,-169.32638139443708,-146.32425136138522,-220.59706857348897,2258.9518978595734
120,-184.2549035815646,-109.65437108519069,-147.9363949915359,-216.90474129379874,2258.9518978595734
121,-128.0439002051052,-23.29739612333732,-147.79999138583372,-213.99227529935925,2258.9518978595734
122,-97.76994283760462,-138.66703467201415,-146.75529929118778,-210.98989471312038,2258.9518978595734
123,-89.36542628993776,-162.39819200798786,-144.04478675577298,-210.08508638155817,2258.9518978595734
124,-292.6732852339105,-75.61871647464103,-144.04977358997138,-206.84916064954302,2258.9518978595734
125,-163.17701638308847,-63.419487064484436,-144.24586936235153,-204.13061585525725,2258.9518978595734
126,-75.10028986027403,-69.45535083278425,-143.96510878580605,-201.39239586221848,2258.9518978595734
127,-135.32697141754522,9.104715857388982,-144.24671422567206,-197.97991249990028,2258.9518978595734
128,-110.05033321151845,-127.90969055762686,-144.43947300064713,-194.58490358085615,2258.9518978595734
129,-225.96701304133302,-66.1740710382776,-145.42263103965308,-191.5941316077529,2258.9518978595734
130,-114.57721806089326,-175.3029543119825,-145.68933062048802,-191.037129437174,2258.9518978595734
131,-160.66641288298058,-178.32957850713868,-144.65976065021516,-189.31498819005887,2258.9518978595734
132,-15.720212902221988,24.971580245662437,-143.67422320333415,-185.51746150271282,2258.9518978595734
133,-67.28252274722114,-526.1021335179603,-143.49457933816356,-187.80757135566745,2258.9518978595734
134,-109.22392950642777,-257.74964992574127,-142.99391339087467,-188.34370486362394,2258.9518978595734
135,-62.59107955064946,-233.8129155931277,-142.32730711155816,-189.3645028258938,2258.9518978595734
136,-110.81267790036752,-192.0207888745381,-140.6550338607782,-188.38892310824644,2258.9518978595734
137,-129.7822594761911,-181.1599633364809,-140.406470439352,-187.30069665781105,2258.9518978595734
138,-84.12001962663277,-118.1092775802148,-140.46481174999522,-187.04876839838377,2258.9518978595734
139,-111.14700864863565,-137.28894641620914,-140.7440238724992,-186.82973253472676,2258.9518978595734
140,-196.78030604976072,-640.8707889506925,-140.88164167882826,-191.92393124864728,2258.9518978595734
141,-328.6562683451874,-347.5922076745019,-141.4564588126448,-192.898656957044,2258.9518978595734
142,-60.47972933070147,-34.89546114378318,-142.20590800985303,-192.26817924550562,2258.9518978595734
143,-81.17306649985338,-327.32153066824924,-141.79651102701087,-192.67107993314403,2258.9518978595734
144,-111.28975545852867,-8.972372490883288,-141.4697705934933,-191.78546902822865,2258.9518978595734
145,-129.10595907265719,-488.44914452679495,-141.28611183643253,-195.34686758160007,2258.9518978595734
146,-113.65540823888975,-484.7226180019822,-137.2902344689969,-197.68922578755777,2258.9518978595734
147,-104.70330845967855,-195.55470302109302,-136.71755625682547,-197.5059286550303,2258.9518978595734
148,-109.05917302422367,-428.2012145839645,-136.10663276287175,-200.2452352422255,2258.9518978595734
149,-169.92072013806495,-1354.759826861732,-136.749945219162,-212.27835447446785,2258.9518978595734
150,-151.1530951540537,-127.06427853430671,-137.323899705664,-212.2414577322756,2258.9518978595734
151,-88.4755353927152,-939.2188367950969,-137.298917118519,-220.10779380180554,2258.9518978595734
152,-365.1077981491306,-269.10906919455795,-139.7994263133116,-219.30074382188948,2258.9518978595734
153,-128.70523515068982,-946.517238670655,-138.199383815618,-225.9998441192257,2258.9518978595734
154,-290.2022701009196,-325.55957952161026,-138.0928666046772,-227.86346082048766,2258.9518978595734
155,-161.3691656045081,-1628.6575737816004,-137.59708081122034,-242.93641341760534,2258.9518978595734
156,-103.24465970759337,-1019.0789445643709,-137.73995479019214,-250.96455392709578,2258.9518978595734
157,-112.69285212779467,-1123.944381654306,-137.52106934746487,-261.27551447583414,2258.9518978595734
158,-80.02203914947074,-1074.5997246116676,-136.1216803117893,-270.5405724859719,2258.9518978595734
159,-113.36295817864061,-875.9345179922827,-136.15832998922124,-276.44153050283336,2258.9518978595734
160,-177.1024508001434,-1403.840155792794,-135.1501057685374,-288.03014577479576,2258.9518978595734
161,-188.9909527474404,-723.4585669047235,-136.39128345733596,-291.0953806860596,2258.9518978595734
162,-265.4718959097979,-821.0793227263387,-137.58963795043607,-297.26059960435583,2258.9518978595734
163,-67.80079168663465,-564.5498543975419,-136.52059944609692,-301.17189668695005,2258.9518978595734
164,-97.42198219767397,-359.0998514314775,-135.20744581327276,-300.8377236655017,2258.9518978595734
165,-55.36683547615587,-1019.901637059091,-133.73926016763258,-308.03268454101993,2258.9518978595734
166,-127.1221608643529,-930.4569761937319,-134.20917383559384,-315.82949992183507,2258.9518978595734
167,-207.34359071140898,-731.3939715149622,-134.70014588466518,-321.7691302583791,2258.9518978595734
168,-127.82205485054716,-494.0759558078021,-134.18982812847256,-323.1274151968723,2258.9518978595734
169,-284.10514628047355,-654.966555806053,-135.962731079127,-328.3511760065471,2258.9518978595734
170,-86.99826779288333,-666.9441579033657,-134.43213472842055,-332.8886751301524,2258.9518978595734
171,-68.51372959963584,-334.45196725182967,-133.08031306220184,-334.7061667167823,2258.9518978595734
172,-78.50599378293825,-465.58789836939405,-132.6870883370816,-337.9292134403563,2258.9518978595734
173,-162.57663783189204,-482.48042376040416,-130.89762410875338,-341.1464459802748,2258.9518978595734
174,-126.05096091540415,-278.9328033455297,-130.76021484470678,-342.17679894646903,2258.9518978595734
175,-96.33612015606889,-354.43670895815853,-131.12601187676688,-342.72157365210137,2258.9518978595734
176,-100.13404383256612,-669.048364328448,-131.3424097367899,-347.0320044330538,2258.9518978595734
177,-131.72980047592773,-345.3930985192751,-130.43606608073748,-349.1970678432216,2258.9518978595734
178,-221.15692264162357,-434.6525340190173,-131.52034222339117,-352.1680588902366,2258.9518978595734
179,-205.51124746536544,-640.6588849032862,-132.57463627850078,-353.21595708907296,2258.9518978595734
180,-25.057842543820243,13.657528165082894,-131.8855855020076,-352.17311463127885,2258.9518978595734
181,-103.46684539534314,-567.7320311818781,-131.4603935544095,-356.61443722274487,2258.9518978595734
182,-54.7065101974471,-1036.5786506513277,-131.06360563531783,-363.14998194683716,2258.9518978595734
183,-57.91543355454986,-706.2859965479515,-130.66230864275997,-366.2619264820008,2258.9518978595734
184,-198.37986996120475,-823.7032991596074,-131.25190722818598,-373.33772193464415,2258.9518978595734
185,-226.54878158142867,-578.3258178018689,-132.25990013872683,-377.24581951287126,2258.9518978595734
