Episode,Train Reward,Test Reward,Mean Train Reward,Mean Test Reward,Duration
1,13.0,10.0,13.0,10.0,94.72130298614502
2,29.0,9.0,21.0,9.5,94.72130298614502
3,23.0,10.0,21.666666666666668,9.666666666666666,94.72130298614502
4,10.0,10.0,18.75,9.75,94.72130298614502
5,21.0,10.0,19.2,9.8,94.72130298614502
6,45.0,9.0,23.5,9.666666666666666,94.72130298614502
7,16.0,9.0,22.428571428571427,9.571428571428571,94.72130298614502
8,10.0,10.0,20.875,9.625,94.72130298614502
9,18.0,10.0,20.555555555555557,9.666666666666666,94.72130298614502
10,19.0,10.0,20.4,9.7,94.72130298614502
11,11.0,10.0,19.545454545454547,9.727272727272727,94.72130298614502
12,28.0,9.0,20.25,9.666666666666666,94.72130298614502
13,18.0,9.0,20.076923076923077,9.615384615384615,94.72130298614502
14,70.0,8.0,23.642857142857142,9.5,94.72130298614502
15,14.0,9.0,23.0,9.466666666666667,94.72130298614502
16,22.0,9.0,22.9375,9.4375,94.72130298614502
17,9.0,10.0,22.11764705882353,9.470588235294118,94.72130298614502
18,21.0,9.0,22.055555555555557,9.444444444444445,94.72130298614502
19,16.0,10.0,21.736842105263158,9.473684210526315,94.72130298614502
20,20.0,10.0,21.65,9.5,94.72130298614502
21,18.0,8.0,21.476190476190474,9.428571428571429,94.72130298614502
22,13.0,10.0,21.09090909090909,9.454545454545455,94.72130298614502
23,23.0,10.0,21.17391304347826,9.478260869565217,94.72130298614502
24,23.0,12.0,21.25,9.583333333333334,94.72130298614502
25,30.0,88.0,21.6,12.72,94.72130298614502
26,19.0,14.0,21.5,12.76923076923077,94.72130298614502
27,13.0,102.0,21.185185185185187,16.074074074074073,94.72130298614502
28,9.0,173.0,20.75,21.678571428571427,94.72130298614502
29,38.0,57.0,21.344827586206897,22.896551724137932,94.72130298614502
30,16.0,80.0,21.166666666666668,24.8,94.72130298614502
31,11.0,86.0,20.838709677419356,26.774193548387096,94.72130298614502
32,15.0,133.0,20.65625,30.09375,94.72130298614502
33,10.0,187.0,20.333333333333332,34.84848484848485,94.72130298614502
34,15.0,127.0,20.176470588235293,37.55882352941177,94.72130298614502
35,21.0,74.0,20.2,38.6,94.72130298614502
36,33.0,197.0,20.555555555555557,43.0,94.72130298614502
37,18.0,147.0,20.486486486486488,45.810810810810814,94.72130298614502
38,44.0,200.0,21.105263157894736,49.86842105263158,94.72130298614502
39,63.0,188.0,22.17948717948718,53.41025641025641,94.72130298614502
40,23.0,145.0,22.2,55.7,94.72130298614502
41,19.0,131.0,22.121951219512194,57.53658536585366,94.72130298614502
42,11.0,99.0,21.857142857142858,58.523809523809526,94.72130298614502
43,17.0,75.0,21.74418604651163,58.906976744186046,94.72130298614502
44,26.0,88.0,21.84090909090909,59.56818181818182,94.72130298614502
45,29.0,133.0,22.0,61.2,94.72130298614502
46,15.0,138.0,21.847826086956523,62.869565217391305,94.72130298614502
47,21.0,104.0,21.829787234042552,63.744680851063826,94.72130298614502
48,15.0,200.0,21.6875,66.58333333333333,94.72130298614502
49,29.0,119.0,21.836734693877553,67.65306122448979,94.72130298614502
50,61.0,83.0,22.62,67.96,94.72130298614502
51,24.0,79.0,22.647058823529413,68.17647058823529,94.72130298614502
52,11.0,111.0,22.423076923076923,69.0,94.72130298614502
53,19.0,83.0,22.358490566037737,69.26415094339623,94.72130298614502
54,10.0,160.0,22.12962962962963,70.94444444444444,94.72130298614502
55,48.0,138.0,22.6,72.16363636363636,94.72130298614502
56,30.0,185.0,22.732142857142858,74.17857142857143,94.72130298614502
57,34.0,200.0,22.92982456140351,76.3859649122807,94.72130298614502
58,25.0,200.0,22.96551724137931,78.51724137931035,94.72130298614502
59,35.0,104.0,23.16949152542373,78.94915254237289,94.72130298614502
60,64.0,200.0,23.85,80.96666666666667,94.72130298614502
61,54.0,186.0,24.34426229508197,82.68852459016394,94.72130298614502
62,11.0,116.0,24.129032258064516,83.2258064516129,94.72130298614502
63,40.0,115.0,24.38095238095238,83.73015873015873,94.72130298614502
64,13.0,78.0,24.203125,83.640625,94.72130298614502
65,30.0,118.0,24.29230769230769,84.16923076923077,94.72130298614502
66,15.0,72.0,24.151515151515152,83.98484848484848,94.72130298614502
67,38.0,99.0,24.35820895522388,84.2089552238806,94.72130298614502
68,61.0,92.0,24.897058823529413,84.32352941176471,94.72130298614502
69,17.0,63.0,24.782608695652176,84.01449275362319,94.72130298614502
70,78.0,125.0,25.542857142857144,84.6,94.72130298614502
71,20.0,114.0,25.464788732394368,85.01408450704226,94.72130298614502
72,58.0,93.0,25.916666666666668,85.125,94.72130298614502
73,56.0,93.0,26.328767123287673,85.23287671232876,94.72130298614502
74,62.0,103.0,26.81081081081081,85.47297297297297,94.72130298614502
75,43.0,69.0,27.026666666666667,85.25333333333333,94.72130298614502
76,57.0,123.0,27.42105263157895,85.75,94.72130298614502
77,61.0,73.0,27.857142857142858,85.58441558441558,94.72130298614502
78,92.0,107.0,28.67948717948718,85.85897435897436,94.72130298614502
79,15.0,173.0,28.50632911392405,86.9620253164557,94.72130298614502
80,26.0,66.0,28.475,86.7,94.72130298614502
81,109.0,63.0,29.469135802469136,86.4074074074074,94.72130298614502
82,49.0,83.0,29.70731707317073,86.36585365853658,94.72130298614502
83,18.0,200.0,29.566265060240966,87.73493975903614,94.72130298614502
84,112.0,84.0,30.547619047619047,87.69047619047619,94.72130298614502
85,106.0,131.0,31.435294117647057,88.2,94.72130298614502
86,83.0,113.0,32.03488372093023,88.48837209302326,94.72130298614502
87,42.0,200.0,32.14942528735632,89.77011494252874,94.72130298614502
88,51.0,67.0,32.36363636363637,89.51136363636364,94.72130298614502
89,70.0,93.0,32.78651685393258,89.5505617977528,94.72130298614502
90,48.0,196.0,32.955555555555556,90.73333333333333,94.72130298614502
91,99.0,183.0,33.68131868131868,91.74725274725274,94.72130298614502
92,90.0,104.0,34.29347826086956,91.8804347826087,94.72130298614502
93,28.0,113.0,34.225806451612904,92.10752688172043,94.72130298614502
