Experiment 1,Experiment 2,Experiment 3,Experiment 4
-245.2350411,,-144.2923817,-538.052935
-244.90968,,-141.1495337,-521.6690218
-245.8210437,,-139.5630264,-511.2188804
-245.2178126,,-139.1462875,-500.6147669
-247.0838453,,-137.5288592,-491.1871302
-249.5013877,,-136.6624229,-482.8192133
-252.8447301,,-133.858221,-472.8704237
-251.9588881,,-131.2344396,-465.9261536
-252.1454341,,-127.7686926,-461.0453075
-251.3917219,,-124.6166207,-458.0043464
-253.8979293,,-121.264609,-456.5341531
-257.3231495,,-117.2888205,-454.2117845
-256.004798,,-112.8758335,-449.3539112
-257.7113534,,-106.4181705,-444.0237865
-258.7126245,,-98.33498684,-437.5359083
-256.4190614,,-91.68088585,-429.464838
-258.682624,,-86.13519478,-421.2579451
-258.741037,,-81.83596633,-411.7389341
-256.9946283,,-78.61317796,-399.2603612
-256.4702241,,-75.6614166,-391.4403323
-257.2812141,,-72.5985648,-384.776075
-255.1142743,,-69.93736618,-377.9627297
-255.5035845,,-65.83749569,-371.3862369
-256.6678458,,-62.43881447,-364.3079324
-259.3355607,,-60.0489349,-355.2059577
-262.0137982,,-57.13557494,-345.7932468
-263.0617864,,-55.58130462,-337.3072719
-263.5916758,,-54.19144466,-330.4489012
-264.1427657,,-52.91730016,-323.4697077
-263.7620977,,-51.63670512,-316.5814415
-264.0592719,,-50.65633697,-309.0162477
-263.5720554,,-48.9402619,-298.6720953
-264.514918,,-47.30362714,-287.478516
-267.1822738,,-46.41797435,-277.6576483
-266.9893461,,-45.77533316,-268.0087247
-265.3838462,,-44.99599574,-257.7826216
-266.1790627,,-43.55749053,-247.9107287
-267.8099736,,-42.18191755,-236.4271546
-269.0830873,,-41.61924538,-226.2707399
-268.6537197,,-38.27413872,-216.3095884
-269.3683436,,-34.81927891,-207.2933231
-268.1987023,,-30.42339692,-196.5332843
-267.7106078,,-26.59928241,-183.2362003
-267.9897247,,-23.18383312,-168.6145865
-268.089513,,-22.1956502,-160.7677704
-266.5897828,,-20.16917487,-156.8144819
-266.8553149,,-17.32457781,-153.9656779
-266.0259248,,-16.20379152,-150.3120084
-264.3926619,,-15.10884187,-149.0005509
-265.6616775,,-14.06024087,-145.6389695
-264.7343289,,-11.52152738,-141.1240295
-264.7079085,,-10.00690359,-135.5098858
-264.352239,,-9.317584442,-129.9604075
-263.8945756,,-7.912400499,-125.3651498
-259.2809648,,-7.351385536,-122.4767414
-258.0120855,,-6.460263943,-120.236788
-254.7524995,,-5.741507304,-118.6264447
-255.1371935,,-5.251380432,-117.6762489
-254.7078675,,-4.866723828,-115.6143045
-252.7388183,,-4.344293102,-113.8753045
-251.1145301,,-4.125574375,-111.7463652
-249.491996,,-4.151640183,-108.9701762
-247.2290318,,-4.030605873,-107.9554561
-244.99247,,-4.038502255,-107.3881781
-242.1968675,,-4.348367218,-106.8627113
-240.2347785,,-4.559411391,-106.5968594
-236.6947171,,-5.387752338,-106.9757914
-235.4755263,,-6.270163831,-106.2274478
-233.1603863,,-6.499287512,-106.2392415
-228.0020436,,-6.407069326,-105.3038682
-228.2511549,,-6.559231284,-103.6317263
-227.4040546,,-6.135857765,-101.378187
-226.389491,,-5.873284224,-97.06916314
-224.5645987,,-6.360299927,-92.37634315
-220.8060205,,-5.915168182,-88.05756261
-219.972082,,-5.761817083,-84.37490322
-217.1667477,,-6.133583272,-80.57088321
-216.7911133,,-5.79014404,-76.13988644
-213.7881547,,-5.948741581,-72.83561464
-212.4513521,,-5.943264545,-70.95557906
-209.9356544,,-5.332778837,-69.96501869
-209.2900075,,-4.633664342,-68.04782231
-207.2099705,,-4.768070929,-66.88718493
-206.946292,,-5.083140865,-64.49520985
-206.226441,,-4.762299259,-62.44023719
-203.87458,,-4.609167215,-60.03467102
-203.8577889,,-4.433297513,-58.65723273
-202.4358862,,-4.37194479,-56.60674271
-201.132422,,-3.983101337,-54.89380301
-199.4459457,,-3.652883063,-53.5227225
-200.6385439,,-3.259369382,-52.46924021
-197.5624118,,-2.052855813,-51.3064807
-196.9114075,,-1.47435063,-48.97048965
-191.3100332,,-0.507240783,-45.95645144
-188.6887692,,-0.345739205,-45.14506399
-193.3341548,,0.514035428,-43.32266041
-192.6057828,,1.221674847,-41.20100826
-191.4641295,,1.674175545,-40.18928139
-191.1221216,,3.258815143,-38.93767419
-189.2799862,,4.764120388,-37.04989093
-189.3202963,,5.975116756,-35.62165888
-188.7223736,,6.972928955,-35.42929023
-188.2215873,,9.618428618,-35.02908132
-187.4559967,,11.2009242,-35.25854423
-184.557505,,12.26735101,-34.58807961
-182.9648866,,14.26558262,-33.98097782
-179.0651733,,14.90337786,-33.46403575
-177.2272815,,15.77164445,-32.67475055
-174.18736,,17.68873612,-31.38626782
-173.4340505,,19.42632203,-29.13868696
-170.5530417,,20.3579846,-25.41590672
-166.9507005,,21.2766003,-22.13070209
-164.5550674,,19.60412917,-20.58618369
-162.7481079,,18.26665474,-19.19079223
-160.8282342,,18.45514883,-18.59541193
-158.1102125,,18.20782974,-17.87083739
-156.1963239,,17.46044778,-16.83116519
-153.585259,,18.03691802,-17.40358767
-154.5652494,,18.79543876,-18.03160336
-153.266074,,19.21306108,-18.48479005
-150.738189,,17.95931857,-18.34356658
-150.2419184,,17.20208895,-18.17691463
-146.1771561,,15.59399729,-17.74317897
-143.8077654,,15.04075001,-17.75412901
-142.5596014,,14.95716779,-17.82383821
-141.6748029,,14.52048534,-17.64987699
-140.9484445,,14.27274665,-15.31900745
-139.0026786,,14.61997374,-13.7146804
-139.5675533,,14.91555867,-12.13920791
-139.1127648,,15.91643753,-11.68684385
-138.4826135,,18.00658547,-10.55097717
-137.4941847,,19.90793693,-10.27702044
-137.8163059,,22.00000629,-10.31609169
-136.6213261,,22.66554583,-9.14747586
-135.6930715,,25.34434668,-9.11721723
-136.7201116,,27.67863283,-10.72220448
-137.5882621,,29.59855338,-9.769690255
-136.2990782,,31.57255136,-9.047675318
-136.1983402,,33.21945642,-8.921928093
-135.7036597,,33.85667771,-8.88310818
-135.5970188,,34.77576954,-9.065356633
-136.579241,,35.40016706,-9.290439177
-135.6731618,,35.88816225,-9.037113623
-135.2006433,,35.90245766,-9.711081515
-133.8995393,,37.59591758,-9.143692322
-133.9662054,,36.09535618,-7.8137794
-134.0777109,,35.97635494,-7.166663584
-135.780281,,36.79236899,-9.469614295
-136.2365593,,38.03611801,-10.51145938
-134.3386866,,39.75637574,-13.87600944
-133.8933938,,40.9965268,-15.91772789
-134.0275177,,43.02266925,-18.04104284
-134.072124,,45.16664051,-20.37332857
-134.6003445,,46.67389813,-21.89307006
-134.2402056,,48.57594069,-22.13883197
-134.6648288,,50.31029531,-22.38597348
-135.6925934,,52.2025492,-22.26635089
-134.347622,,53.64290117,-21.36932246
-133.0575271,,53.44703117,-20.0755782
-134.0803534,,52.66469155,-17.94179414
-133.7611171,,53.13105118,-16.05128379
-134.3082392,,53.37084531,-13.49723107
-134.5051866,,55.0035719,-11.35926452
-135.3443922,,56.70329546,-8.490173684
-136.9522872,,57.96591192,-7.630513007
-138.1934438,,59.83797928,-6.679325739
-139.6258895,,61.68493655,-5.439396364
-139.3587478,,62.87722199,-4.276710306
-138.0494313,,63.47504351,-3.327086569
-141.0620289,,64.12470142,-2.937249941
-141.1335254,,64.28762524,-2.834997953
-142.9085232,,64.5454689,-2.240717951
-141.9615888,,65.69171783,-1.811048944
-142.9785185,,66.91836838,-1.733113994
-144.7384302,,67.79669575,-1.753509311
-145.297157,,69.89836468,-0.241389869
-146.0355394,,71.47786032,1.375462624
-145.3391577,,71.84704067,2.508980505
-147.8065895,,73.84867483,3.663282789
-151.3103318,,76.07461489,4.101716427
-155.1888375,,77.79752999,4.540887726
-156.5941256,,79.58426482,5.502864045
-158.2371549,,81.76579505,6.068781157
-158.5968264,,84.00999651,5.917501094
-157.226331,,85.31711657,6.880966615
-157.8420521,,85.49973999,8.124209955
-155.9489389,,85.61498485,7.96909168
-155.5320501,,86.58941753,7.221971475
-155.8857048,,87.19801807,6.052498428
-156.8129898,,88.33992033,5.092480046
-155.1917087,,88.90504899,4.718846667
-155.5959967,,89.79804902,3.644469815
-155.2325716,,90.55656985,2.057005697
-156.2462189,,92.01984593,0.55816691
-157.1486331,,93.71938798,0.320084975
-155.4265597,,95.52725617,-0.910606985
-153.8465275,,97.8132338,-2.154361777
-153.5508979,,99.33048088,-3.194656595
-152.6187657,,100.9856377,-5.429450418
-151.4492622,,101.8726674,-7.591373287
-148.72922,,103.3518849,-9.825762936
-147.3142388,,104.2459067,-10.99336211
-144.9054294,,103.6823263,-12.42149468
-145.0348159,,104.0525188,-13.10395198
-145.2227655,,105.6231579,-14.25502353
-144.3516662,,105.6974778,-14.61672483
-145.5090229,,106.6360852,-15.10116076
-145.486608,,108.3657479,-14.87926257
-145.7427559,,107.4755172,-15.33290628
-145.1517229,,108.0896118,-15.20934627
-145.0318065,,107.6772831,-14.89205717
-145.2448644,,107.0750272,-14.57226812
-145.1087983,,109.5243608,-15.05986788
-144.6604426,,110.6964568,-15.01270619
-144.2508433,,109.225843,-14.7094639
-144.7517602,,110.1539706,-14.3766981
-144.6307635,,109.1276578,-14.74988051
-144.6856177,,107.5499895,-14.92702086
-144.1604413,,108.267571,-14.98233652
-143.635161,,106.1937677,-14.65627189
-144.1394086,,107.5899805,-14.17523698
-144.512915,,108.0829585,-13.79925475
-146.6943881,,108.7107774,-13.52644143
-147.7652874,,107.1715226,-12.27810363
-148.1407371,,107.996423,-10.36659153
-147.621788,,105.7540372,-10.54415687
-148.7100855,,106.5153213,-12.39960963
-148.7637723,,108.17787,-12.61937232
-148.8618893,,108.2977974,-12.09813659
-148.6268627,,107.7665844,-10.36877396
-149.0396287,,106.515333,-9.743168417
-149.8523538,,104.9812641,-7.692262386
-149.8672864,,103.9415957,-7.102571833
-149.7611582,,104.5676528,-8.371472433
-149.5986174,,102.6344606,-7.715674133
-149.7006311,,101.2797529,-5.619415474
-150.4177749,,99.68180502,-6.708820798
-152.2241471,,98.79022525,-7.307935492
-153.2680177,,98.77487232,-7.253809211
-153.9068392,,97.05356297,-5.865830685
-155.4064099,,94.47737164,-3.413065154
-155.0806638,,93.07310058,-1.113781799
-156.4798462,,91.52314015,0.956627393
-157.1828008,,90.40205246,2.955528492
-157.240337,,88.3714374,5.42716479
-157.1700462,,86.71692556,6.086197248
-156.1541389,,84.38230802,8.510317897
-154.2574512,,82.51466315,10.61907957
-153.8411334,,80.96534091,13.2615063
-153.4037798,,79.46895309,14.11737695
-153.7905419,,79.04620604,15.98509336
-154.2298737,,77.23302153,17.30357999
-154.5790483,,75.84767998,18.87412364
-154.3416391,,74.51539614,19.78070645
-154.7120651,,72.6216054,20.59203409
-154.8521722,,71.67563293,21.19082594
-155.4251765,,70.46896335,21.84006641
-157.2685844,,69.74770887,21.80346656
-157.0737238,,70.34121157,22.54015819
-155.6137266,,71.32480144,21.0819962
-155.5568465,,71.2281127,20.55915454
-156.8008273,,71.41271976,20.23447021
-158.6043143,,70.35813429,20.46596277
-159.2210472,,69.1941578,19.46481408
-160.5732674,,68.68310272,19.785054
-161.8215878,,67.86149529,19.63829825
-161.9753574,,67.23049584,20.15165398
-163.228464,,67.91790958,20.13784617
-164.6987401,,69.85538086,20.02419568
-165.3060653,,70.67954923,20.31092972
-165.8151008,,71.73446004,21.32413324
-165.3600375,,72.45763268,21.68371567
-167.0865902,,72.17537988,22.58525604
-167.4592815,,72.36615524,24.64762694
-168.5685582,,73.61385955,25.7729349
-168.6073903,,72.54352045,25.01586755
-168.6811511,,72.06201544,25.07089404
-169.6397812,,72.6904247,24.31149007
-168.6633177,,72.54503055,23.51244364
-167.0721024,,72.80981828,23.71034631
-165.9042901,,72.51049793,24.39116449
-164.3330784,,71.19585822,24.52882168
-163.4838954,,71.05281529,25.4036866
-164.0132059,,70.79465578,27.45098142
-164.9847807,,70.56124379,28.62628163
-165.55994,,71.08717018,28.59923117
-166.7331184,,72.53927622,28.93037706
-166.0714345,,73.06712755,31.15321778
-166.3345963,,74.35492569,32.58741299
-166.1341125,,74.59335526,35.10921555
-165.9275528,,75.7743176,37.13330201
-165.8016476,,76.049729,39.04926161
-165.8727326,,75.72347912,40.45643208
-165.7884288,,75.7502885,41.58093582
-164.8190611,,76.08887059,42.59707791
-162.9120781,,76.33104925,43.94561019
-162.4768197,,75.36849348,45.55784708
-161.4672704,,75.47764443,46.75498239
-161.0634589,,72.73945552,50.09824302
-161.6644634,,72.40914781,51.99817485
-162.347784,,72.24198142,54.79797648
-163.923139,,71.53059345,58.41621337
-165.4505813,,71.9458868,61.17685948
-164.7794873,,70.72738201,64.81970137
-164.9050485,,69.59031245,68.26080078
-164.354758,,69.72205184,71.20961665
-163.3950633,,69.48803855,73.27223157
-161.7307014,,68.34166159,74.33996911
-160.138867,,67.86623599,76.16827749
-159.2222411,,65.50695035,78.55006364
-159.5384737,,65.88455064,80.06404027
-160.1536666,,64.46222213,81.09663812
-159.8732351,,62.76796502,83.2350759
-159.9615289,,61.56689634,85.75178947
-159.4971489,,63.43365658,86.59900182
-158.1526462,,62.14338583,89.41277889
-157.0528286,,62.82366998,90.60235416
-155.8565346,,64.69361079,93.56819438
-154.3093534,,64.41837279,95.91978571
-152.1243374,,65.47755379,98.23787374
-150.5354588,,63.72929211,98.85128412
-147.9865597,,65.15556334,100.7202151
-145.8708338,,64.47888013,101.2969083
-143.7599487,,66.30268668,101.1085615
-141.8748101,,66.57516219,99.90573563
-139.4043196,,68.18001707,100.0161542
-136.123593,,67.83900213,100.0194679
-133.5952511,,66.14553879,100.5382073
-130.048166,,66.08478522,99.50212138
-126.1106969,,66.70098734,98.05549425
-122.7079561,,66.70649302,97.39820216
-119.5073819,,67.44213581,94.8530352
-116.4895361,,67.90745507,93.57865063
-112.6814245,,67.74400046,93.3037919
-108.8646565,,68.96314806,90.89904122
-104.9902734,,69.07295157,89.15848046
-99.96870734,,69.15387462,88.71645563
-96.86415925,,69.1717584,88.26708453
-92.53040815,,69.05974066,88.02913274
-88.56180652,,69.12363093,86.77606188
-84.83652282,,70.13583639,84.90597709
-81.71662594,,69.96451864,82.77118093
-76.00763959,,71.38719801,81.26641457
-72.94238814,,70.85930443,80.14833295
-69.62803847,,71.38705128,78.9252197
-67.69777233,,74.30157952,78.79164382
-66.29919227,,74.98275425,77.04647466
-64.57914467,,76.41362187,76.89524202
-62.55988973,,78.23074526,76.28100165
-61.61349214,,78.22608974,78.02779058
-59.84013815,,76.85389955,77.73242944
-57.42188818,,76.86823806,78.10181224
-55.73601445,,77.93011562,77.79804448
-53.6020346,,78.29063395,77.97161822
-52.24136002,,78.81852732,77.88753206
-50.8468593,,78.00546696,77.62737694
-48.37281228,,78.56805348,77.70995452
-46.1917657,,79.12034834,77.6681468
-45.30201595,,79.46005543,76.14384076
