Episode,Train Reward,Test Reward,Mean Train Reward,Mean Test Reward,Duration
1,-349.4708846112478,-439.7796037181179,-349.4708846112478,-439.7796037181179,1736.2789804935455
2,-139.8531071410102,-451.99020559035176,-244.66199587612903,-445.88490465423484,1736.2789804935455
3,-123.18033131454933,-711.4763961969707,-204.1681076889358,-534.4154018351468,1736.2789804935455
4,-125.75433668318968,-460.10533735185106,-184.56466493749926,-515.8378857143229,1736.2789804935455
5,-227.17274921903066,-709.7727715695446,-193.08628179380554,-554.6248628853672,1736.2789804935455
6,-60.361178001464594,-392.54697831758364,-170.9654311617487,-527.6118821240699,1736.2789804935455
7,-160.7069074344978,-396.37081989507595,-169.49992777214143,-508.86315894849935,1736.2789804935455
8,-163.31926923229705,-379.1980881967425,-168.7273454546609,-492.6550251045297,1736.2789804935455
9,-151.27225311222657,-369.234209742355,-166.78789074994597,-478.9416011753992,1736.2789804935455
10,-102.24196048911314,-211.05753242719135,-160.3332977238627,-452.15319430057843,1736.2789804935455
11,-126.9322874144409,-448.0385644507031,-157.296842241188,-451.77913704149887,1736.2789804935455
12,-88.92100887925845,-438.18891077342676,-151.59885612769384,-450.6466181858262,1736.2789804935455
13,-194.29273810240267,-486.06235541552786,-154.88300089497915,-453.37090566503406,1736.2789804935455
14,-109.9352348112469,-509.7306949654089,-151.67244617471255,-457.39660490077506,1736.2789804935455
15,-271.9936034302716,-296.52590011734156,-159.69385665841648,-446.67189124854616,1736.2789804935455
16,-67.32969840776258,-108.37225646825006,-153.9210967677506,-425.5281640747777,1736.2789804935455
17,-53.77998625327842,-38.2935351820181,-148.03044320807578,-402.74965649285065,1736.2789804935455
18,-56.89798032569459,-68.27966486554435,-142.96752860349906,-384.1679902913336,1736.2789804935455
19,-80.43721081741077,-286.63297750862273,-139.67645924633652,-379.03456856592777,1736.2789804935455
20,-99.56748475895544,-257.4862754389019,-137.67101052196745,-372.9571539095765,1736.2789804935455
21,-203.23478229853765,-32.221734284073705,-140.7930948922803,-356.7316577369335,1736.2789804935455
22,-233.76359198751604,-406.47450965804904,-145.0190265784274,-358.9926964606206,1736.2789804935455
23,-94.93139571109312,-116.01625786556765,-142.84130349723893,-348.42850347822696,1736.2789804935455
24,-157.12534524198617,-346.7595709872342,-143.43647190327007,-348.3589646244356,1736.2789804935455
25,-59.72012064768266,-147.35920768074106,-140.08781785304657,-340.3189743466878,1736.2789804935455
26,-327.4265148900737,-304.6947884887199,-147.2931523544707,-338.9488133521506,1736.2789804935455
27,-135.4772982058678,-389.6190234753036,-146.85552812674467,-340.8254878011562,1736.2789804935455
28,-106.82307171334763,-456.4182677583376,-145.4257975405519,-344.9538013710556,1736.2789804935455
29,-76.3650165203162,-494.70316428370313,-143.0443912984748,-350.1175725059744,1736.2789804935455
30,-101.58457517673256,-407.79216030281174,-141.66239742775008,-352.040058765869,1736.2789804935455
31,-121.55602615239785,-520.7667572858718,-141.01380480596453,-357.4828554923207,1736.2789804935455
32,-81.65228926523667,-669.1788998419372,-139.15875744531678,-367.22335687824625,1736.2789804935455
33,-86.25692485988381,-93.63640018739585,-137.55567160939458,-358.9328430391296,1736.2789804935455
34,-88.17878391991674,-682.3544489657233,-136.10341020676287,-368.44524321344113,1736.2789804935455
35,-238.18939093614608,-760.6308804466205,-139.02015251331667,-379.6505471343891,1736.2789804935455
