Episode,Train Reward,Test Reward,Mean Train Reward,Mean Test Reward,Duration
1,-124.05893117484035,-670.6411824331464,-124.05893117484035,-670.6411824331464,1603.2443420886993
2,-179.17952367501636,-484.2292409604718,-151.61922742492834,-577.4352116968091,1603.2443420886993
3,-138.8460612742655,-426.0615898746585,-147.36150537470738,-526.9773377560922,1603.2443420886993
4,-143.52835595663925,-5655.153658416083,-146.40321802019037,-1809.02141792109,1603.2443420886993
5,-112.79838550787443,-723.3040914598415,-139.68225151772717,-1591.8779526288404,1603.2443420886993
6,-103.5762485054542,-1229.8938285911058,-133.66458434901503,-1531.5472652892179,1603.2443420886993
7,-129.7401203683819,-1228.017806115444,-133.103946637496,-1488.1859139786789,1603.2443420886993
8,-61.22124655756741,-643.5153000068885,-124.11860912750493,-1382.602087232205,1603.2443420886993
9,-196.33510145539844,-1557.8604799336554,-132.1426638306042,-1402.0752419768105,1603.2443420886993
10,-237.22569176676595,-2618.996671436943,-142.6509666242204,-1523.7673849228238,1603.2443420886993
11,-106.48327170483053,-388.34742030664313,-139.3629943588213,-1420.5473881395346,1603.2443420886993
12,-114.1464239538275,-525.6113012857597,-137.26161349173847,-1345.9693809017201,1603.2443420886993
13,-172.33569616349325,-1697.683852556863,-139.95961985110424,-1373.0243402598082,1603.2443420886993
14,-77.77167658951677,-430.7750956648523,-135.51762390384798,-1305.72082278874,1603.2443420886993
15,-86.24108462092838,-342.2831021540105,-132.2325212849867,-1241.4916414130914,1603.2443420886993
16,-92.39554635478154,-512.3174490300253,-129.74271035184887,-1195.9182543891495,1603.2443420886993
17,-266.7544090206278,-690.1503523788338,-137.80222203824763,-1166.1672013297193,1603.2443420886993
18,-190.83783891636756,-1984.385448568556,-140.7486451981432,-1211.6237706207658,1603.2443420886993
19,-149.34580173683534,-749.3388053551193,-141.20112712123225,-1187.2929829752054,1603.2443420886993
20,-324.2603176685062,-469.46119253980913,-150.35408664859594,-1151.4013934534355,1603.2443420886993
21,-179.78420519229093,-553.6971919337074,-151.75552086496236,-1122.9392886191629,1603.2443420886993
22,-111.67365286910277,-898.393212658106,-149.93361777424147,-1112.732648802751,1603.2443420886993
23,-38.99089332946688,-661.3248196237398,-145.11002105925127,-1093.106221447142,1603.2443420886993
24,-221.53056222052032,-758.9895049691245,-148.29421027430413,-1079.1846915938913,1603.2443420886993
25,-104.99474329218606,-502.29131701658577,-146.5622315950194,-1056.1089566107992,1603.2443420886993
26,-391.8079644205005,-542.19824986722,-155.99475978061483,-1036.3431601975844,1603.2443420886993
27,-37.09397082691427,-659.2710269596565,-151.5910268564037,-1022.3775256332168,1603.2443420886993
28,-266.4912474401895,-1197.8784236815775,-155.69460616296746,-1028.6454148492296,1603.2443420886993
29,-98.46885277521537,-1336.0690189990682,-153.7213043220105,-1039.246228785431,1603.2443420886993
30,-290.85429236360625,-491.1339359996644,-158.29240392339702,-1020.9758190259054,1603.2443420886993
31,-258.9096307989022,-644.0390748004443,-161.53812091938104,-1008.8165692121808,1603.2443420886993
32,-87.92047199474759,-547.9386470368455,-159.23756939048627,-994.4141341442016,1603.2443420886993
33,-268.77627806780845,-641.7260899365447,-162.55692419889,-983.7266176530604,1603.2443420886993
34,-314.7230410591495,-656.9372899150616,-167.03239822419172,-974.115166837237,1603.2443420886993
35,-234.84111497040453,-517.8391799038088,-168.96979013122638,-961.0787100677104,1603.2443420886993
36,-268.7067559959037,-1044.5046727682602,-171.74026140524518,-963.3960979205035,1603.2443420886993
37,-62.362409255366146,-485.66090991150173,-168.78410323903225,-950.4843360824224,1603.2443420886993
38,-151.62414023294457,-769.789062983247,-168.33252526518783,-945.7291973166547,1603.2443420886993
39,-58.16635415886099,-744.3186422806327,-165.5077516470769,-940.5648241106028,1603.2443420886993
40,-325.77596227996804,-1565.8070625465734,-169.5144569128992,-956.1958800715022,1603.2443420886993
41,-70.75794690108684,-634.8227788493701,-167.10576154675744,-948.3575117490111,1603.2443420886993
42,-105.44338117616806,-422.94293050779856,-165.63760963317196,-935.8476407670775,1603.2443420886993
43,-166.5062340670646,-432.0039502173713,-165.65781020140204,-924.1303456380147,1603.2443420886993
44,-138.9735141176862,-835.2100282365172,-165.05134892677214,-922.1094293334351,1603.2443420886993
45,-127.9515680381766,-396.6323469394669,-164.22690935147,-910.4321608357914,1603.2443420886993
46,-103.45416025395387,-541.2981843679336,-162.9057626319588,-902.4075091734466,1603.2443420886993
47,-54.64332198584981,-573.8404174925872,-160.602306447999,-895.4167199887474,1603.2443420886993
48,-257.64971755210934,-682.9850579443735,-162.62412751266797,-890.9910603628229,1603.2443420886993
49,-235.50721861523616,-471.22017849511,-164.1115375351694,-882.4243076716451,1603.2443420886993
50,-98.04988649694658,-1033.2913985860232,-162.79030451440494,-885.4416494899326,1603.2443420886993
51,-128.03328557024219,-656.3803257239879,-162.10879433902917,-880.950250984718,1603.2443420886993
52,-40.08963999722802,-905.6007116729986,-159.76227214014838,-881.4242983056464,1603.2443420886993
53,-250.37036835247577,-1061.2313852377956,-161.4718588611357,-884.8168848515359,1603.2443420886993
54,-98.93694112856899,-635.5436215648234,-160.31380482905115,-880.2007133091894,1603.2443420886993
55,-85.15832949441099,-1107.1820574659616,-158.9473416411486,-884.3276468393126,1603.2443420886993
56,-157.22818044517157,-1103.353917956632,-158.91664233407755,-888.238830252122,1603.2443420886993
57,-59.20617356250708,-1281.5331630858013,-157.16733586440085,-895.1387308281514,1603.2443420886993
58,-158.02369547926315,-2342.3851983093427,-157.18210068534677,-920.0912561295513,1603.2443420886993
59,-119.1216748953108,-1254.9042797286065,-156.5370087228038,-925.7660531397048,1603.2443420886993
60,-103.84240283574248,-1679.4718559619366,-155.65876529135275,-938.3278165200753,1603.2443420886993
61,-44.39120269228539,-2052.405136944384,-153.83470688808936,-956.591379149982,1603.2443420886993
62,-64.54541089921376,-1205.2343364097449,-152.39455695278494,-960.6017494283653,1603.2443420886993
63,-90.41758124090953,-2558.4841468456716,-151.41079543354883,-985.9649620857829,1603.2443420886993
64,-76.80929489167248,-1654.549251837808,-150.24514698758196,-996.4115916131582,1603.2443420886993
65,-161.7794555813174,-1305.8195701658003,-150.42259788902405,-1001.1717143601219,1603.2443420886993
66,-128.01305925424805,-1318.7058520348562,-150.08305942486078,-1005.9828376582238,1603.2443420886993
67,-156.48601591839937,-1712.165336205492,-150.1786259396897,-1016.5228749499742,1603.2443420886993
68,-260.4534915570481,-1634.5056767711696,-151.80031513994498,-1025.6108573296974,1603.2443420886993
69,-34.95358748948411,-998.320032319029,-150.10688430443105,-1025.2153381266442,1603.2443420886993
70,-64.20473756061773,-751.8490168826042,-148.87971077951943,-1021.3101049660152,1603.2443420886993
71,-212.2972050697088,-1401.3047590018296,-149.77291492445167,-1026.6621423468011,1603.2443420886993
72,-141.1048813734546,-1585.544886974588,-149.65252556957674,-1034.4244026888541,1603.2443420886993
73,-106.35366912040631,-1686.1303039287325,-149.0593905497251,-1043.3518807880305,1603.2443420886993
74,-76.82402269192725,-990.7432884483121,-148.08323693002512,-1042.6409538645207,1603.2443420886993
75,-91.80685228984109,-1557.6336918922561,-147.33288513482267,-1049.5075237048907,1603.2443420886993
76,-85.80575023267531,-581.3758942667039,-146.52331757032073,-1043.3478970017566,1603.2443420886993
77,-52.67625556845793,-957.8639855722504,-145.30452455730952,-1042.2377163338408,1603.2443420886993
78,-71.75616464167106,-1556.3489350285972,-144.3615968660834,-1048.8288858042865,1603.2443420886993
79,-88.94438909193009,-1263.9330801367732,-143.6601132233726,-1051.5517237072293,1603.2443420886993
80,-89.39724075118215,-381.5495189887875,-142.98182731747022,-1043.1766961482488,1603.2443420886993
81,-105.77040814855025,-1086.2721760918607,-142.5224270808169,-1043.7087391105156,1603.2443420886993
82,-51.573070557151134,-304.8772180043842,-141.41328858662584,-1034.6985986092213,1603.2443420886993
83,-144.46872876446565,-1033.3095050959305,-141.45010111888897,-1034.6818625427961,1603.2443420886993
84,-99.16631025750885,-1226.6468130084334,-140.9467226562535,-1036.967159572149,1603.2443420886993
85,-187.6140597262609,-2099.939475363376,-141.49575015119476,-1049.4727162285164,1603.2443420886993
86,-304.30176053516163,-390.16786654609257,-143.3888432951944,-1041.806380767093,1603.2443420886993
87,-47.74012658635781,-2083.1518574762767,-142.2894327583112,-1053.7758690051296,1603.2443420886993
88,-100.75531993755985,-1258.504067460832,-141.8174542035299,-1056.1023258057626,1603.2443420886993
89,-241.9424105927917,-488.4678906858268,-142.94245371352162,-1049.724410804415,1603.2443420886993
90,-53.74013393665872,-272.21540353982095,-141.95131682711204,-1041.0854218348084,1603.2443420886993
91,-110.09823879372946,-416.50337868826915,-141.60128300256935,-1034.2218828991322,1603.2443420886993
92,-63.05202896497479,-865.0758183735278,-140.74748676303028,-1032.3833387195061,1603.2443420886993
93,-40.68896432127309,-973.1640898635377,-139.67158867225868,-1031.7465726027754,1603.2443420886993
94,-22.31690790678688,-1600.5017220536351,-138.42313462156218,-1037.7971592990611,1603.2443420886993
95,-243.19403952629952,-694.2233580384942,-139.52598625213835,-1034.1805929700024,1603.2443420886993
96,-239.5648726903808,-1015.1122567304593,-140.56805798587007,-1033.981964467507,1603.2443420886993
97,-75.76433979390426,-2134.114154659387,-139.89997841688074,-1045.3235334385572,1603.2443420886993
98,-302.96451146019047,-1177.2081990128308,-141.56390222344513,-1046.6692953321724,1603.2443420886993
99,-19.05723401712956,-1279.7327386380173,-140.32646113045203,-1049.023471527181,1603.2443420886993
100,-203.73674823978814,-1510.809419455484,-140.96056400154538,-1053.641331006464,1603.2443420886993
101,-118.02961166351955,-513.0588044766691,-140.9002708064322,-1052.0655072268992,1603.2443420886993
