Episode,Train Reward,Test Reward,Mean Train Reward,Mean Test Reward,Duration
1,15.0,9.0,15.0,9.0,67.45965218544006
2,20.0,10.0,17.5,9.5,67.45965218544006
3,13.0,8.0,16.0,9.0,67.45965218544006
4,18.0,9.0,16.5,9.0,67.45965218544006
5,36.0,9.0,20.4,9.0,67.45965218544006
6,11.0,8.0,18.833333333333332,8.833333333333334,67.45965218544006
7,18.0,9.0,18.714285714285715,8.857142857142858,67.45965218544006
8,21.0,10.0,19.0,9.0,67.45965218544006
9,19.0,135.0,19.0,23.0,67.45965218544006
10,27.0,41.0,19.8,24.8,67.45965218544006
11,13.0,62.0,19.181818181818183,28.181818181818183,67.45965218544006
12,18.0,47.0,19.083333333333332,29.75,67.45965218544006
13,30.0,139.0,19.923076923076923,38.15384615384615,67.45965218544006
14,12.0,50.0,19.357142857142858,39.0,67.45965218544006
15,16.0,80.0,19.133333333333333,41.733333333333334,67.45965218544006
16,16.0,47.0,18.9375,42.0625,67.45965218544006
17,11.0,10.0,18.470588235294116,40.1764705882353,67.45965218544006
18,34.0,9.0,19.333333333333332,38.44444444444444,67.45965218544006
19,16.0,10.0,19.157894736842106,36.94736842105263,67.45965218544006
20,53.0,52.0,20.85,37.7,67.45965218544006
21,22.0,55.0,20.904761904761905,38.523809523809526,67.45965218544006
22,10.0,76.0,20.40909090909091,40.22727272727273,67.45965218544006
23,25.0,129.0,20.608695652173914,44.08695652173913,67.45965218544006
24,9.0,200.0,20.125,50.583333333333336,67.45965218544006
25,36.0,111.0,20.76,53.0,67.45965218544006
26,17.0,66.0,20.615384615384617,53.5,67.45965218544006
27,16.0,68.0,20.444444444444443,54.03703703703704,67.45965218544006
28,11.0,117.0,20.107142857142858,56.285714285714285,67.45965218544006
29,47.0,200.0,21.03448275862069,61.241379310344826,67.45965218544006
30,31.0,67.0,21.366666666666667,61.43333333333333,67.45965218544006
31,17.0,105.0,21.225806451612904,62.83870967741935,67.45965218544006
32,18.0,76.0,21.125,63.25,67.45965218544006
33,26.0,200.0,21.272727272727273,67.39393939393939,67.45965218544006
34,18.0,200.0,21.176470588235293,71.29411764705883,67.45965218544006
35,43.0,200.0,21.8,74.97142857142858,67.45965218544006
36,15.0,99.0,21.61111111111111,75.63888888888889,67.45965218544006
37,19.0,82.0,21.54054054054054,75.8108108108108,67.45965218544006
38,16.0,200.0,21.394736842105264,79.07894736842105,67.45965218544006
39,52.0,104.0,22.17948717948718,79.71794871794872,67.45965218544006
40,46.0,191.0,22.775,82.5,67.45965218544006
41,46.0,66.0,23.341463414634145,82.09756097560975,67.45965218544006
42,11.0,95.0,23.047619047619047,82.4047619047619,67.45965218544006
43,23.0,200.0,23.046511627906977,85.13953488372093,67.45965218544006
44,32.0,69.0,23.25,84.77272727272727,67.45965218544006
45,47.0,200.0,23.77777777777778,87.33333333333333,67.45965218544006
46,41.0,85.0,24.152173913043477,87.28260869565217,67.45965218544006
47,87.0,54.0,25.48936170212766,86.57446808510639,67.45965218544006
48,16.0,56.0,25.291666666666668,85.9375,67.45965218544006
49,52.0,183.0,25.836734693877553,87.91836734693878,67.45965218544006
