Episode,Train Reward,Test Reward,Mean Train Reward,Mean Test Reward,Duration
1,-96.12328542282405,-598.5539407981746,-96.12328542282405,-598.5539407981746,2342.097281217575
2,-402.3074712770296,-655.7464537767213,-249.21537834992682,-627.150197287448,2342.097281217575
3,-282.73470487111314,-839.9171674829735,-260.3884871903222,-698.0725206859565,2342.097281217575
4,-326.5076094723106,-1098.4796268563791,-276.91826776081933,-798.1742972285622,2342.097281217575
5,-41.73065708879767,-494.83050951462707,-229.880745626415,-737.5055396857751,2342.097281217575
6,-101.80135421935799,-1525.8349737512124,-208.5341803919055,-868.8937786966814,2342.097281217575
7,-88.49758298435741,-452.29156269838353,-191.38609504797006,-809.3791764112102,2342.097281217575
8,-159.09095453026006,-589.1586616429016,-187.3492024832563,-781.8516120651716,2342.097281217575
9,-116.34301528695602,-689.9261738412879,-179.45962612811184,-771.63767448474,2342.097281217575
10,-523.9222035651346,-525.3580742451215,-213.9058838718141,-747.0097144607782,2342.097281217575
11,-440.87066830496684,-860.8495383829102,-234.5390460930098,-757.3587893627902,2342.097281217575
12,-154.93249102096007,-612.2280552372423,-227.90516650367235,-745.2645615189946,2342.097281217575
13,-211.83952010503742,-642.9498205776049,-226.6693475499312,-737.3941968311955,2342.097281217575
14,-526.4174023812498,-1057.7212499933112,-248.0799228950254,-760.2747006284893,2342.097281217575
15,-102.85251403991606,-456.8106332235018,-238.3980956380181,-740.0437628014902,2342.097281217575
16,-89.0614234850887,-434.9759429201933,-229.06455362845998,-720.9770240589091,2342.097281217575
17,-195.8674385977228,-366.63672832843537,-227.11178215606367,-700.1334772512342,2342.097281217575
18,-253.6415515401614,-633.5746350550539,-228.585658232958,-696.4357637958909,2342.097281217575
19,-204.08035564268886,-538.3248675118789,-227.2959054650491,-688.1141376756798,2342.097281217575
20,-125.6646834845254,-993.9391635787572,-222.21434436602289,-703.4053889708337,2342.097281217575
21,-146.3124744751424,-1235.3998677234608,-218.5999696093143,-728.7384593876255,2342.097281217575
22,-128.48107429130903,-724.4325339616682,-214.5036561857686,-728.5427355046274,2342.097281217575
23,-252.86034872621173,-544.0484412778984,-216.17133847013568,-720.5212444512913,2342.097281217575
24,-202.1033552357842,-561.82208880947,-215.58517250203772,-713.9087796328821,2342.097281217575
