Episode,Train Reward,Test Reward,Mean Train Reward,Mean Test Reward,Duration
1,10.0,10.0,10.0,10.0,161.9688436985016
2,19.0,9.0,14.5,9.5,161.9688436985016
3,22.0,17.0,17.0,12.0,161.9688436985016
4,22.0,23.0,18.25,14.75,161.9688436985016
5,18.0,110.0,18.2,33.8,161.9688436985016
6,16.0,102.0,17.833333333333332,45.166666666666664,161.9688436985016
7,15.0,103.0,17.428571428571427,53.42857142857143,161.9688436985016
8,33.0,101.0,19.375,59.375,161.9688436985016
9,16.0,10.0,19.0,53.888888888888886,161.9688436985016
10,12.0,10.0,18.3,49.5,161.9688436985016
11,35.0,10.0,19.818181818181817,45.90909090909091,161.9688436985016
12,21.0,9.0,19.916666666666668,42.833333333333336,161.9688436985016
13,24.0,10.0,20.23076923076923,40.30769230769231,161.9688436985016
14,12.0,64.0,19.642857142857142,42.0,161.9688436985016
15,14.0,47.0,19.266666666666666,42.333333333333336,161.9688436985016
16,111.0,51.0,25.0,42.875,161.9688436985016
17,36.0,35.0,25.647058823529413,42.411764705882355,161.9688436985016
18,15.0,39.0,25.055555555555557,42.22222222222222,161.9688436985016
19,18.0,35.0,24.68421052631579,41.8421052631579,161.9688436985016
20,22.0,38.0,24.55,41.65,161.9688436985016
21,62.0,43.0,26.333333333333332,41.714285714285715,161.9688436985016
22,60.0,64.0,27.863636363636363,42.72727272727273,161.9688436985016
23,41.0,132.0,28.434782608695652,46.608695652173914,161.9688436985016
24,37.0,91.0,28.791666666666668,48.458333333333336,161.9688436985016
25,74.0,196.0,30.6,54.36,161.9688436985016
26,64.0,189.0,31.884615384615383,59.53846153846154,161.9688436985016
27,27.0,200.0,31.703703703703702,64.74074074074075,161.9688436985016
28,31.0,107.0,31.678571428571427,66.25,161.9688436985016
29,19.0,59.0,31.24137931034483,66.0,161.9688436985016
30,52.0,101.0,31.933333333333334,67.16666666666667,161.9688436985016
31,33.0,77.0,31.967741935483872,67.48387096774194,161.9688436985016
32,50.0,200.0,32.53125,71.625,161.9688436985016
33,28.0,69.0,32.39393939393939,71.54545454545455,161.9688436985016
34,29.0,91.0,32.294117647058826,72.11764705882354,161.9688436985016
35,61.0,132.0,33.114285714285714,73.82857142857142,161.9688436985016
36,78.0,200.0,34.361111111111114,77.33333333333333,161.9688436985016
37,53.0,200.0,34.86486486486486,80.64864864864865,161.9688436985016
38,17.0,101.0,34.39473684210526,81.1842105263158,161.9688436985016
39,50.0,86.0,34.794871794871796,81.3076923076923,161.9688436985016
40,17.0,122.0,34.35,82.325,161.9688436985016
41,27.0,121.0,34.170731707317074,83.26829268292683,161.9688436985016
42,65.0,200.0,34.904761904761905,86.04761904761905,161.9688436985016
43,60.0,164.0,35.48837209302326,87.86046511627907,161.9688436985016
44,167.0,200.0,38.47727272727273,90.4090909090909,161.9688436985016
45,114.0,157.0,40.15555555555556,91.88888888888889,161.9688436985016
46,105.0,159.0,41.56521739130435,93.34782608695652,161.9688436985016
47,86.0,200.0,42.51063829787234,95.61702127659575,161.9688436985016
48,90.0,200.0,43.5,97.79166666666667,161.9688436985016
49,47.0,192.0,43.57142857142857,99.71428571428571,161.9688436985016
50,21.0,200.0,43.12,101.72,161.9688436985016
51,91.0,200.0,44.05882352941177,103.6470588235294,161.9688436985016
52,200.0,200.0,47.05769230769231,105.5,161.9688436985016
53,148.0,200.0,48.9622641509434,107.28301886792453,161.9688436985016
54,191.0,200.0,51.592592592592595,109.0,161.9688436985016
55,200.0,200.0,54.29090909090909,110.65454545454546,161.9688436985016
56,200.0,200.0,56.892857142857146,112.25,161.9688436985016
57,163.0,200.0,58.75438596491228,113.78947368421052,161.9688436985016
58,200.0,200.0,61.189655172413794,115.27586206896552,161.9688436985016
59,200.0,200.0,63.54237288135593,116.71186440677967,161.9688436985016
60,200.0,200.0,65.81666666666666,118.1,161.9688436985016
61,148.0,200.0,67.1639344262295,119.44262295081967,161.9688436985016
62,184.0,200.0,69.04838709677419,120.74193548387096,161.9688436985016
63,132.0,200.0,70.04761904761905,122.0,161.9688436985016
64,72.0,200.0,70.078125,123.21875,161.9688436985016
65,99.0,200.0,70.52307692307693,124.4,161.9688436985016
66,163.0,195.0,71.92424242424242,125.46969696969697,161.9688436985016
67,107.0,200.0,72.44776119402985,126.58208955223881,161.9688436985016
68,200.0,200.0,74.32352941176471,127.66176470588235,161.9688436985016
69,148.0,200.0,75.3913043478261,128.71014492753622,161.9688436985016
70,147.0,200.0,76.41428571428571,129.72857142857143,161.9688436985016
71,200.0,200.0,78.15492957746478,130.71830985915494,161.9688436985016
72,200.0,200.0,79.84722222222223,131.68055555555554,161.9688436985016
73,200.0,200.0,81.4931506849315,132.6164383561644,161.9688436985016
74,162.0,200.0,82.58108108108108,133.52702702702703,161.9688436985016
75,117.0,200.0,83.04,134.41333333333333,161.9688436985016
76,200.0,200.0,84.57894736842105,135.27631578947367,161.9688436985016
77,200.0,200.0,86.07792207792208,136.11688311688312,161.9688436985016
78,183.0,200.0,87.32051282051282,136.93589743589743,161.9688436985016
79,65.0,200.0,87.0379746835443,137.73417721518987,161.9688436985016
80,200.0,200.0,88.45,138.5125,161.9688436985016
81,200.0,200.0,89.82716049382717,139.2716049382716,161.9688436985016
82,128.0,200.0,90.29268292682927,140.0121951219512,161.9688436985016
83,148.0,200.0,90.98795180722891,140.73493975903614,161.9688436985016
84,177.0,200.0,92.01190476190476,141.4404761904762,161.9688436985016
85,169.0,200.0,92.91764705882353,142.12941176470588,161.9688436985016
86,145.0,183.0,93.52325581395348,142.6046511627907,161.9688436985016
