Episode,Train Reward,Test Reward,Mean Train Reward,Mean Test Reward,Duration
1,-64.78347120901407,-566.7574965467488,-64.78347120901407,-566.7574965467488,2549.734636068344
2,-264.41804183182,-486.63379684621214,-164.60075652041704,-526.6956466964805,2549.734636068344
3,-227.1910362380066,-548.7260509649022,-185.46418309294688,-534.0391147859544,2549.734636068344
4,-76.6189553941706,-371.8487561951153,-158.2528761682528,-493.49152513824464,2549.734636068344
5,-92.16806717078184,-363.0527914449045,-145.0359143687586,-467.40377839957665,2549.734636068344
6,-151.4222922338809,-247.18689631674175,-146.10031067961233,-430.70096471910415,2549.734636068344
7,-137.06421477555665,-571.1608036968421,-144.8094398361758,-450.7666560016382,2549.734636068344
8,-154.82872918743732,-560.9115278068141,-146.0618510050835,-464.53476497728514,2549.734636068344
9,-337.398003759944,-198.9477641777595,-167.32142353340134,-435.0250982217823,2549.734636068344
10,-230.45448276282266,-485.0107603138163,-173.63472945634345,-440.0236644309857,2549.734636068344
11,-102.4927267814812,-230.53783523343492,-167.16727466771962,-420.97949814029926,2549.734636068344
12,-84.14310854585982,-335.24342337449997,-160.24859415756464,-413.8348252431493,2549.734636068344
13,-105.17017518311414,-445.297107901765,-156.01179269799152,-416.2550008322736,2549.734636068344
14,-86.75642114294874,-379.2584475948704,-151.06498044405993,-413.61238988674484,2549.734636068344
15,-128.3692662298359,-155.9255119394239,-149.5519328297783,-396.43326469025675,2549.734636068344
16,-304.24152287045376,-632.3227032640715,-159.22003220732051,-411.1763546011201,2549.734636068344
17,-358.8453242244621,-567.919394800097,-170.96269644362297,-420.3965334363541,2549.734636068344
18,-72.14803041647747,-428.46076360081787,-165.47299277544823,-420.8445462232687,2549.734636068344
19,-236.25595697279746,-454.91370479810087,-169.19841194372975,-422.63765983247043,2549.734636068344
20,-167.70669810884783,-312.2527444438815,-169.12382625198566,-417.11841406304103,2549.734636068344
21,-163.02779635343768,-725.1406057417225,-168.83353911395957,-431.7861374763116,2549.734636068344
