Episode,Train Reward,Test Reward,Mean Train Reward,Mean Test Reward,Duration
1,-117.477307075535,-405.74918575363273,-117.477307075535,-405.74918575363273,1904.055772781372
2,-196.54367251085682,-551.4234272843867,-157.01048979319592,-478.58630651900967,1904.055772781372
3,-188.52953162109176,-445.93346284975604,-167.5168370691612,-467.7020252959251,1904.055772781372
4,-89.24709968321595,-779.210915989534,-147.9494027226749,-545.5792479693273,1904.055772781372
5,-227.3051297868171,-1071.060156488948,-163.82054813550334,-650.6754296732514,1904.055772781372
6,-217.3649418161748,-700.6511394746905,-172.74461374894858,-659.0047146401579,1904.055772781372
7,-122.34879475089848,-547.7360082830455,-165.5452110349414,-643.1091851605704,1904.055772781372
8,-108.25881141832807,-425.5976420387673,-158.38441108286474,-615.920242270345,1904.055772781372
9,-264.57399520849447,-823.784695983862,-170.18325376349028,-639.016292682958,1904.055772781372
10,-143.63433575732415,-545.6906854937879,-167.52836196287367,-629.683731964041,1904.055772781372
11,-266.57440335555253,-544.1929481969989,-176.5325475440263,-621.9118425306735,1904.055772781372
12,-105.37121185049462,-1437.1536390639317,-170.60243623623197,-689.848658908445,1904.055772781372
13,-269.8357866692887,-132.64610984656545,-178.23577088492863,-646.9869243652236,1904.055772781372
14,-232.57532866845588,-509.2380764226792,-182.1171678694663,-637.1477209407561,1904.055772781372
15,-99.48148590382766,-134.38547899135494,-176.6081224050904,-603.6302381441294,1904.055772781372
16,-95.21192814026219,-1220.6979439476863,-171.52086026353865,-642.1969697568517,1904.055772781372
17,-182.41930333687162,-1051.420019626952,-172.1619451502053,-666.2689138668576,1904.055772781372
18,-241.21891732614404,-786.7497011725243,-175.9984436044241,-672.9622909393946,1904.055772781372
19,-183.2600918808214,-1311.561113989903,-176.38063561897133,-706.572755310474,1904.055772781372
20,-386.467961217153,-1817.5912970505951,-186.8850018988804,-762.1236823974801,1904.055772781372
21,-183.89117883454463,-762.8408650013633,-186.7424388958168,-762.157833950046,1904.055772781372
22,-159.1505392973808,-648.6293104487396,-185.48826164134243,-756.9974465181684,1904.055772781372
23,-216.4426901014926,-93.71313647809471,-186.8341063570011,-728.1589982555565,1904.055772781372
24,-76.37398901630178,-1309.4164395218697,-182.23160146780535,-752.3780583083195,1904.055772781372
25,-147.74237574914713,-551.2811583895234,-180.852032439059,-744.3341823115677,1904.055772781372
26,-121.1270415500816,-736.3809448698689,-178.55491740486755,-744.0282885638101,1904.055772781372
27,-92.42710209648878,-148.96658022059125,-175.36499831937203,-721.9889660325798,1904.055772781372
28,-73.97050231356201,-607.3234639655982,-171.74376631916454,-717.8937695301876,1904.055772781372
29,-158.86101295104638,-849.8897219272953,-171.29953344440185,-722.4453540956051,1904.055772781372
30,-52.290545382771846,-656.3142080289568,-167.33256717568082,-720.2409825600502,1904.055772781372
31,-166.12519213356762,-2397.3498614353202,-167.2936195936772,-774.3412689753815,1904.055772781372
32,-111.62083501874821,-2113.8800876374025,-165.55384507571068,-816.2018570585695,1904.055772781372
33,-27.24331758854278,-493.09279261853163,-161.3626169700389,-806.4106732876593,1904.055772781372
34,-152.60808467884985,-783.6968401378301,-161.10513072618042,-805.7426193714879,1904.055772781372
35,-192.54590941181738,-636.0928257578068,-162.0034386886272,-800.895482411097,1904.055772781372
36,-112.4121900003833,-997.3197299856665,-160.62590400284265,-806.3517115103905,1904.055772781372
37,-167.30523173784405,-867.705940490516,-160.8064263740589,-808.0099339152588,1904.055772781372
38,-220.84128137147812,-769.6796884699886,-162.38629097925414,-807.0012432456464,1904.055772781372
