Episode,Train Reward,Test Reward,Mean Train Reward,Mean Test Reward,Duration
1,-325.6321245069138,-411.8496775842852,-325.6321245069138,-411.8496775842852,1841.344889163971
2,-129.2942038664872,-493.6876127300472,-227.4631641867005,-452.7686451571662,1841.344889163971
3,-290.3791761272936,-546.2466232603672,-248.4351681668982,-483.9279711915665,1841.344889163971
4,-399.1796884867932,-563.6065264542049,-286.12129824687196,-503.8476100072261,1841.344889163971
5,-458.08077898983385,-545.8045198170383,-320.5131943954643,-512.2389919691885,1841.344889163971
6,-317.10596681298705,-263.139145560403,-319.9453231317181,-470.7223509010576,1841.344889163971
7,-519.2073841552351,-535.1009416468089,-348.41133184936336,-479.91929243616494,1841.344889163971
8,-520.1482632762527,-526.4243003813111,-369.8784482777246,-485.7324184293082,1841.344889163971
9,-102.24995373862026,-296.15514862787154,-340.1419488844908,-464.6682773402597,1841.344889163971
10,-360.0146338964775,-573.4624470831824,-342.12921738568946,-475.54769431455196,1841.344889163971
11,-431.6986846970194,-532.3868624430132,-350.27189623217396,-480.71489141713937,1841.344889163971
12,-230.28096467143942,-481.9196707795514,-340.2726519354461,-480.8152896973404,1841.344889163971
13,-118.60143841084535,-105.81919448113483,-323.2210201258614,-451.96943621917075,1841.344889163971
14,-145.66044430616708,-209.06983531192904,-310.5381218530261,-434.6194647257963,1841.344889163971
15,-92.20293518733187,-67.95037070860997,-295.9824427419798,-410.1748584579839,1841.344889163971
16,-247.73601783039868,-135.25000054065663,-292.967041185006,-392.9920548381509,1841.344889163971
17,-103.41713244642048,-294.8126792027058,-281.8170465533245,-387.21679744783063,1841.344889163971
18,-75.41205914122517,-150.97128010401678,-270.35010280820785,-374.09204648428545,1841.344889163971
19,-82.49650324890263,-134.49887665031008,-260.46307125245494,-361.4818796509183,1841.344889163971
20,-79.6017136256382,-143.2655955866775,-251.4200033711141,-350.57106544770625,1841.344889163971
21,-98.73766740558088,-293.99772737166904,-244.14941594418394,-347.877096967895,1841.344889163971
22,-109.99752703271483,-352.4675709492832,-238.05160281184445,-348.0857548761399,1841.344889163971
23,-354.32796656602125,-391.33721592922836,-243.107096888113,-349.9662531827959,1841.344889163971
24,-262.66916232041183,-386.62097049685747,-243.92218294779215,-351.49353307088177,1841.344889163971
25,-251.95920119946885,-468.3935996884783,-244.24366367785922,-356.1695357355856,1841.344889163971
26,-109.10613108049459,-341.37449471967716,-239.04606627026826,-355.6004956965122,1841.344889163971
27,-138.29871747800377,-139.42856165329687,-235.31468298166587,-347.5941277689857,1841.344889163971
28,-86.85462258691297,-313.6597211940953,-230.01253796756757,-346.3821846770253,1841.344889163971
29,-216.94855128685066,-222.56474631712143,-229.5620556682325,-342.1126178370286,1841.344889163971
30,-115.38120436712131,-115.976718621646,-225.7560272915288,-334.5747545298492,1841.344889163971
31,-155.45126458355605,-153.9785264618911,-223.48813172030384,-328.74906975346346,1841.344889163971
32,-176.70959998702165,24.08797582978346,-222.02630260363878,-317.72291207898706,1841.344889163971
33,-130.40495752809645,-102.5374622828814,-219.2498982074102,-311.20214087304447,1841.344889163971
34,-104.18998797313925,-728.7394649684398,-215.8657832005199,-323.482650405262,1841.344889163971
35,-69.95498927326108,-644.1228623887686,-211.6969033740268,-332.6437993190765,1841.344889163971
36,-142.61159280739986,-664.5526569506533,-209.77786696939825,-341.8634898088425,1841.344889163971
37,-373.05903595444596,-795.2609474025037,-214.1908715365617,-354.1174751492117,1841.344889163971
38,-53.69071584453008,-464.798039169997,-209.96718322887665,-357.0301215708113,1841.344889163971
39,-88.96281331520059,-568.0963865574188,-206.86450707724393,-362.44207708328844,1841.344889163971
40,-228.4754482906279,-560.7318168687606,-207.40478060757854,-367.3993205779252,1841.344889163971
41,-239.75914599481104,-926.5826859277694,-208.19391147068177,-381.03793924499456,1841.344889163971
42,-429.4928584720692,-763.5392174297706,-213.46293401833387,-390.1451125351083,1841.344889163971
43,-356.38570639233575,-506.5252756332533,-216.7867194223804,-392.85162795599535,1841.344889163971
44,-269.313871179521,-1322.854253433562,-217.9805183259518,-413.98805126230366,1841.344889163971
45,-66.25432285155388,-644.8850192891042,-214.6088250931874,-419.11909499623255,1841.344889163971
46,-178.94716785805997,-827.6730129846057,-213.83357167503243,-428.00070190902335,1841.344889163971
47,-272.358112926219,-3238.961291839867,-215.0787746803768,-487.8083740352115,1841.344889163971
48,-389.9716444657082,-649.1781252364676,-218.72237613423792,-491.17024385190433,1841.344889163971
49,-60.63187777682114,-610.8458191091338,-215.49603943306613,-493.6126025306233,1841.344889163971
50,-53.05258338142689,-949.3900935381653,-212.24717031203335,-502.7281523507741,1841.344889163971
51,-80.980665182148,-2086.2616326147736,-209.67331727027087,-533.777828434382,1841.344889163971
52,-146.8040098985515,-591.6745988591465,-208.46429212850703,-534.8912278656273,1841.344889163971
53,-1157.8582743053885,-2720.731816599123,-226.37738613184442,-576.13350312475,1841.344889163971
54,-371.82719121454585,-507.1619194352663,-229.07090104078335,-574.8562515749447,1841.344889163971
55,-162.31780381435095,-344.46094327245805,-227.85720836393912,-570.6672459694449,1841.344889163971
56,-375.44987015774745,-1816.4861938827491,-230.49279161025717,-592.9140128964682,1841.344889163971
57,-232.855645912368,-835.8269588213577,-230.53424519450473,-597.1756435267295,1841.344889163971
58,-425.9166575412467,-749.0164391299693,-233.90290747634512,-599.7935882785094,1841.344889163971
59,-129.94068713147604,-808.666644840487,-232.14083594507616,-603.3338095761701,1841.344889163971
60,-899.681696188039,-949.8775743367929,-243.26651694912556,-609.1095389888471,1841.344889163971
61,-821.016027411974,-1480.7480427481753,-252.7378203993362,-623.3986947881805,1841.344889163971
62,-309.34201541893594,-265.9313428438578,-253.65079128674907,-617.6330923374655,1841.344889163971
63,-199.6502424580578,-1795.2770361304824,-252.79363971803969,-636.3258533500531,1841.344889163971
64,-200.76787540779873,-1242.1986271436167,-251.98073715069214,-645.7926154405775,1841.344889163971
65,-768.4632898029066,-1118.028446474058,-259.92662257611084,-653.0577820718618,1841.344889163971
66,-39.458034041222845,-1040.4489022938592,-256.58618941649127,-658.9273444994677,1841.344889163971
67,-364.6049505182297,-1001.538359689858,-258.1984097314426,-664.0409417411154,1841.344889163971
68,9.962778517869666,-2814.5252664315394,-254.2548628454233,-695.665711221857,1841.344889163971
69,-137.00057502040258,-390.0014256738624,-252.55552534071288,-691.235794040002,1841.344889163971
70,-32.287000179126,-1711.6585785967636,-249.4088321241188,-705.8132623908128,1841.344889163971
71,-197.89550934720432,-480.31302004288915,-248.68329236669746,-702.6372026394337,1841.344889163971
72,-122.40625219673788,-1231.7443195549513,-246.92944458655913,-709.9859125965936,1841.344889163971
73,-311.95981267278984,-2389.055049232911,-247.8202715466445,-732.9868596738036,1841.344889163971
74,-71.9614950156988,-2350.0752283078323,-245.44380159352357,-754.839405195885,1841.344889163971
75,-83.66316752326674,-357.2293688273097,-243.28672647258685,-749.537938044304,1841.344889163971
76,-2.199249753757371,-1896.6004071075372,-240.1145228315496,-764.6308652688202,1841.344889163971
77,-12.92557895153412,-2494.5478420863674,-237.1640170668741,-787.097319513204,1841.344889163971
78,-189.554670234736,-2696.8501473416886,-236.5536408254364,-811.5813301263897,1841.344889163971
79,-225.4782848837912,-5023.993437810007,-236.4134464464282,-864.9030023755494,1841.344889163971
