Episode,Train Reward,Test Reward,Mean Train Reward,Mean Test Reward,Duration
1,-176.6249790740505,-114.84165897556062,-176.6249790740505,-114.84165897556062,590.7043302059174
2,-95.42012349754219,-645.3004634790223,-136.02255128579634,-380.07106122729147,590.7043302059174
3,-104.17091792815157,-490.85223636538956,-125.40534016658141,-416.99811960665755,590.7043302059174
4,-74.83538233084562,-811.1157090915161,-112.76285070764746,-515.5275169778722,590.7043302059174
5,-293.09770833920317,-939.5857533016563,-148.82982223395862,-600.339164242629,590.7043302059174
6,-393.92121563021965,-520.4410279656232,-189.67838780000213,-587.0228081964614,590.7043302059174
7,-49.36915721747261,-733.3907064476911,-169.6342120024979,-607.932507946637,590.7043302059174
8,-446.6824966015776,-495.2894883678676,-204.26524757738287,-593.8521304992909,590.7043302059174
9,-130.9960873905277,-512.5570902244244,-196.12422977884341,-584.819348246528,590.7043302059174
10,-72.30577164313708,-692.5897829763747,-183.74238396527278,-595.5963917195126,590.7043302059174
11,-320.988144078086,-657.496330741963,-196.2192712482558,-601.2236589033718,590.7043302059174
12,-96.34754943900163,-591.9149995877942,-187.8966277641513,-600.4479372937402,590.7043302059174
13,-235.7703764405283,-649.3868624922762,-191.5792238161803,-604.21247000132,590.7043302059174
14,-104.81093738990502,-413.6694595660871,-185.38148907144637,-590.6022549702319,590.7043302059174
15,-234.68322971874014,-707.5761565336957,-188.66827178126596,-598.4005150744629,590.7043302059174
16,-200.28465458647696,-299.0921186368239,-189.3942957065916,-579.6937402971105,590.7043302059174
17,-112.39077292186543,-374.15430186349187,-184.86467671925476,-567.6031850951329,590.7043302059174
18,-43.564459086918454,-653.6984878620686,-177.01466462856942,-572.3862574710737,590.7043302059174
19,-84.18432229137736,-653.8395726582772,-172.12885713713823,-576.6732740598738,590.7043302059174
20,-45.6648114132462,-559.3195342644458,-165.80565485094365,-575.8055870701024,590.7043302059174
21,-375.4123227382962,-460.5495135778605,-175.78692475034137,-570.3172026180908,590.7043302059174
22,-131.78691594296126,-763.614330997829,-173.7869243500059,-579.1034357262607,590.7043302059174
23,-404.64224953664234,-774.9426881111951,-183.82411240159877,-587.6181858299536,590.7043302059174
24,-244.1906350910131,-589.5086347332442,-186.3393841803244,-587.6969545342574,590.7043302059174
25,-167.72907990685374,-500.08541907791175,-185.5949720093856,-584.1924931160036,590.7043302059174
26,-182.94729028368647,-488.43790724534006,-185.4931380968587,-580.5096244286703,590.7043302059174
27,-387.8280885153523,-745.678439541675,-192.98702514939552,-586.6269879513742,590.7043302059174
28,-480.01632401223753,-527.5846404213711,-203.23807153735416,-584.5183326824456,590.7043302059174
29,-109.50003325592128,-480.53989396024025,-200.00572538971852,-580.9328692782316,590.7043302059174
30,-259.5323835979609,-587.4810579835321,-201.98994732999327,-581.1511422350749,590.7043302059174
31,-36.52247988499715,-429.1409743308604,-196.6522870898321,-576.2475884317132,590.7043302059174
32,-61.130748631088274,-617.6804788802056,-192.4172390129964,-577.5423662582286,590.7043302059174
33,-68.47165451287529,-468.4377053896689,-188.6613122099624,-574.2361644137268,590.7043302059174
34,-41.22649469083822,-497.1283849605269,-184.32499404763522,-571.9682885474563,590.7043302059174
35,-206.78368658066026,-276.9603756272781,-184.96667097715022,-563.5394910354511,590.7043302059174
36,-284.46543157022097,-636.0243567733509,-187.73052543806887,-565.5529595281706,590.7043302059174
37,-56.77903384940973,-568.1031282031263,-184.19129593567266,-565.6218830058721,590.7043302059174
38,-109.43839720870423,-279.9899253305956,-182.22411439022613,-558.1052525407332,590.7043302059174
39,-168.0175646610715,-427.18903759957755,-181.85984388435037,-554.7484265166011,590.7043302059174
40,-47.43806768062556,-495.4214786327342,-178.49929947925722,-553.2652528195043,590.7043302059174
41,-66.69751354526527,-288.7462378320426,-175.7724266515989,-546.8135695271272,590.7043302059174
42,-352.5502871797225,-177.2147065729858,-179.98142333083993,-538.0135965996476,590.7043302059174
43,-138.1961921977267,-484.1818282761095,-179.00967376960472,-536.7616950107281,590.7043302059174
44,-444.72824636183924,-172.64262992189688,-185.04873223761004,-528.4862617132547,590.7043302059174
45,-319.9362200023499,-454.13735981779575,-188.0462319657154,-526.8340638933556,590.7043302059174
46,-80.5035817803814,-475.3226812378778,-185.70834826603422,-525.7142512269322,590.7043302059174
47,-285.07068038050335,-567.9042008662846,-187.82244043868252,-526.6119097298971,590.7043302059174
48,-351.3416830434286,-687.3558443387195,-191.22909132628138,-529.9607417009142,590.7043302059174
49,-340.966919366615,-328.93239293100737,-194.28496536792085,-525.8581223382631,590.7043302059174
50,-125.01077996730511,-161.47835039072197,-192.89948165990856,-518.5705268993122,590.7043302059174
51,-12.005574234286257,-206.34695592049255,-189.35254229862184,-512.448496095806,590.7043302059174
52,-123.32022202424022,-245.45912194705417,-188.08268998565296,-507.3140850544838,590.7043302059174
53,-314.47201697496814,-251.96837498801162,-190.46739426847026,-502.496241468324,590.7043302059174
54,-53.64094650255548,-369.55046453965474,-187.93357116169406,-500.0342826363116,590.7043302059174
55,-230.4393236037916,-371.5454340862992,-188.70640302427765,-497.6981217535841,590.7043302059174
56,-203.30424883900014,-182.88292795449922,-188.96707884239763,-492.0764218643148,590.7043302059174
57,-261.0081023298843,-123.70777422758104,-190.23095644744126,-485.61381401103876,590.7043302059174
58,-175.97243666098421,-266.4612273319109,-189.9851198993989,-481.8353211372607,590.7043302059174
59,-67.59451389083952,-31.634017933068606,-187.91070284840637,-474.2047905744778,590.7043302059174
60,-58.83602628719576,-230.6360912027149,-185.75945823905286,-470.14531225161505,590.7043302059174
61,-279.9370295913741,-217.75507981262166,-187.303352851386,-466.0077674575332,590.7043302059174
62,-170.4382956072708,-170.42548197992056,-187.03133579906157,-461.2403112401523,590.7043302059174
63,-175.1010886202759,-136.62737632527916,-186.84196679622372,-456.0877249716623,590.7043302059174
64,-104.30086843910213,-287.12127608362846,-185.5522621343937,-453.4476242077868,590.7043302059174
65,-277.62236240338245,-279.76134976805065,-186.96872521545507,-450.7755276779447,590.7043302059174
66,-67.51867987242835,-332.3344269941594,-185.15887604359102,-448.9809655463722,590.7043302059174
67,-115.92117662741668,-143.90512888768984,-184.12547754484214,-444.42759484997396,590.7043302059174
68,-244.1991891464409,-347.0491420741956,-185.00891448015977,-442.99555877974194,590.7043302059174
69,-58.181941280443496,-366.83439643758226,-183.17084240480156,-441.89177381826136,590.7043302059174
70,-119.35169217669454,-304.91627793358964,-182.25914025868573,-439.9349810199089,590.7043302059174
71,-266.149235849505,-296.0162053897243,-183.44069090080995,-437.9079560110331,590.7043302059174
72,-100.4839793236582,-197.43101650387712,-182.28851435112728,-434.56799851787815,590.7043302059174
73,-272.16164201196966,-295.7843878394377,-183.5196530862073,-432.6668531661187,590.7043302059174
74,-331.7893986876794,-459.4851257063029,-185.52329829703802,-433.02926225449954,590.7043302059174
